Team,ShortName,W,L,GS,G,SV,HLD,BS,IP,TBF,H,R,ER,HR,SO,BB,IBB,HBP,ERA,WHIP,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,GB%,AVG,BABIP,LOB%,FIP,FPTS,FPTS_IP,SPTS,SPTS_IP,WAR,RA9-WAR,QS,ADP,teamid,League,PlayerName,xMLBAMID,playerids,playerid
DET,Tigers,14,7,32,32,0,0,,200,790,156,65,59,19,245,40,,7,2.66859,0.980679,10.9973,1.81245,6.06765,0.84838,0.310013,0.0510928,0.25892017409205437,,0.210279,0.286644,0.775346,2.62323,1189.6999999999998,5.948499999999999,1102,5.51,6.33613,6.18169,22,6.880000114440918,6,AL,Tarik Skubal,669373,22267,22267
BOS,Red Sox,15,8,32,32,0,0,,197,796,162,69,64,20,245,52,,5,2.90048,1.08316,11.1845,2.3614,4.7364,0.894352,0.307722,0.0649696,0.24275226891040802,,0.218893,0.299639,0.774851,2.80782,1109.6000000000001,5.632487309644671,1044,5.299492385786802,5.79882,5.89967,21,12.079999923706055,3,AL,Garrett Crochet,676979,27463,27463
PIT,Pirates,13,8,32,32,0,0,,189,761,152,65,60,17,223,49,,6,2.83954,1.06669,10.6196,2.35013,4.51872,0.808429,0.293318,0.0649116,0.228406123816967,,0.216021,0.291031,0.76912,2.82403,1075.3000000000002,5.689417989417991,1005,5.317460317460317,5.41044,5.83595,21,9.779999732971191,27,NL,Paul Skenes,694973,33677,33677
PHI,Phillies,12,8,32,32,0,0,,200,820,183,78,71,18,193,49,,7,3.21389,1.16088,8.68894,2.2094,3.93271,0.802798,0.235312,0.0598347,0.17547748237848282,,0.239403,0.298371,0.743029,3.20135,1000.8,5.004,984,4.92,4.78548,5.15763,20,25.450000762939453,26,NL,Cristopher Sánchez,650911,20778,20778
SFG,Giants,14,9,32,32,0,0,,202,836,191,79,72,16,191,45,,6,3.18557,1.16832,8.49756,2.00805,4.23176,0.711908,0.228466,0.0539885,0.17447776347398758,,0.243489,0.302978,0.736235,3.02739,1030.4,5.100990099009901,1031,5.103960396039604,4.53359,4.54127,20,57.540000915527344,30,NL,Logan Webb,657277,17995,17995
KCR,Royals,11,8,29,29,0,0,,163,674,132,67,62,17,202,58,,5,3.40398,1.16467,11.1478,3.19611,3.48793,0.955779,0.299201,0.0857818,0.2134190797805786,,0.215566,0.291774,0.741913,3.19167,868.9000000000001,5.330674846625768,809,4.96319018404908,4.06341,3.7084,17,47.709999084472656,7,AL,Cole Ragans,666142,21846,21846
ATL,Braves,12,6,28,28,0,0,,165,676,138,62,58,18,200,44,,10,3.14744,1.10267,10.9041,2.40858,4.52718,0.95341,0.29623,0.0654337,0.23079676926136017,,0.221802,0.297921,0.760099,3.06446,878.8,5.326060606060606,829,5.024242424242424,3.98853,4.38289,18,39.040000915527344,16,NL,Chris Sale,519242,10603,10603
NYY,Yankees,14,9,31,31,0,0,,189,779,169,76,70,17,176,54,,7,3.32454,1.1799,8.37183,2.57912,3.246,0.812211,0.225217,0.0693828,0.15583398938179016,,0.234682,0.288245,0.736708,3.41901,919.1000000000003,4.862962962962964,893,4.724867724867725,3.90722,3.96429,19,49.81999969482422,9,AL,Max Fried,608331,13743,13743
HOU,Astros,13,8,31,31,0,0,,183,759,157,74,68,19,197,60,,7,3.34491,1.18849,9.67012,2.96264,3.26402,0.939784,0.259232,0.079421,0.1798107773065567,,0.227437,0.290415,0.751701,3.44336,905.3,4.946994535519125,861,4.704918032786885,3.77622,3.97855,19,36.77000045776367,21,AL,Hunter Brown,686613,25880,25880
BOS,Red Sox,12,10,31,31,0,0,,178,746,169,80,74,21,186,47,,5,3.71574,1.21444,9.3823,2.38644,3.9315,1.0792,0.249291,0.0634085,0.18588214367628098,,0.244156,0.304288,0.733293,3.4904,835.5000000000001,4.693820224719102,833,4.679775280898877,3.71259,3.37465,17,137.47999572753906,3,AL,Sonny Gray,543243,12768,12768
TEX,Rangers,11,8,29,29,0,0,,169,679,143,71,66,23,188,40,,4,3.50254,1.08297,10.0276,2.11066,4.75092,1.22894,0.276577,0.0582155,0.2183617390692234,,0.224968,0.282421,0.741824,3.45299,839.9000000000003,4.969822485207103,790,4.674556213017752,3.67632,3.30617,17,49.720001220703125,13,AL,Jacob deGrom,594798,10954,10954
TOR,Blue Jays,12,9,31,31,0,0,,173,727,144,74,69,20,203,65,,5,3.57181,1.20985,10.5316,3.38946,3.10715,1.05402,0.279228,0.0898663,0.18936173617839813,,0.220085,0.286598,0.747312,3.53148,855.8000000000001,4.946820809248555,801,4.630057803468208,3.66097,3.17456,18,74.19000244140625,14,AL,Dylan Cease,656302,18525,18525
DET,Tigers,13,10,31,31,0,0,,195,813,177,81,74,17,180,65,,8,3.41107,1.23974,8.32918,2.98378,2.79149,0.778979,0.221846,0.0794722,0.14237350970506668,,0.239217,0.295075,0.738256,3.53456,914.7,4.690769230769231,895,4.589743589743589,3.63849,3.97002,19,82.37999725341797,6,AL,Framber Valdez,664285,17295,17295
LAD,Dodgers,12,7,26,26,0,0,,155,627,129,63,58,17,165,43,,5,3.37777,1.11193,9.53868,2.51937,3.78613,0.968098,0.262616,0.0693628,0.19325365126132965,,0.223407,0.283344,0.731475,3.34858,788.5000000000001,5.087096774193549,740,4.774193548387097,3.63133,3.56905,16,26.780000686645508,22,NL,Yoshinobu Yamamoto,808967,33825,33825
SEA,Mariners,13,10,32,32,0,0,,195,788,169,81,75,25,197,43,,9,3.46492,1.08064,9.09444,1.96283,4.63333,1.15706,0.25041,0.0540453,0.19636467099189758,,0.228592,0.278631,0.73729,3.57157,934.1,4.7902564102564105,888,4.553846153846154,3.54602,3.31022,19,35.130001068115234,11,AL,Bryan Woo,693433,30279,30279
PHI,Phillies,11,7,26,26,0,0,,157,638,132,63,58,18,171,41,,7,3.31378,1.10718,9.80959,2.36164,4.15373,1.00665,0.268116,0.0645484,0.20356781780719757,,0.224834,0.286801,0.744464,3.33295,795.1999999999998,5.064968152866241,749,4.770700636942675,3.54305,3.84854,16,112.94999694824219,26,NL,Zack Wheeler,554430,10310,10310
PHI,Phillies,12,10,31,31,0,0,,179,742,157,81,75,23,197,56,,5,3.77567,1.19257,9.9408,2.80404,3.54517,1.16939,0.265908,0.0750056,0.19090214371681213,,0.230976,0.291135,0.730097,3.63379,844.5000000000002,4.717877094972068,807,4.5083798882681565,3.53214,3.38976,17,71.6500015258789,26,NL,Jesús Luzardo,666200,19959,19959
BOS,Red Sox,12,9,29,29,0,0,,169,713,166,74,68,17,149,49,,5,3.61467,1.26888,7.9406,2.60114,3.05274,0.886565,0.209137,0.068508,0.14062919467687607,,0.251234,0.301896,0.735039,3.60665,745.9000000000002,4.413609467455623,760,4.497041420118343,3.37204,3.41206,17,183.47000122070312,3,AL,Ranger Suarez,624133,17277,17277
SEA,Mariners,12,9,31,31,0,0,,173,711,160,74,68,21,170,32,,7,3.52191,1.11157,8.83437,1.67735,5.26686,1.07605,0.239415,0.0454569,0.19395804405212402,,0.238886,0.290654,0.726753,3.4073,828.9000000000001,4.791329479768787,815,4.710982658959537,3.26844,2.68705,18,64.52999877929688,11,AL,George Kirby,669923,25436,25436
MIN,Twins,11,10,29,29,0,0,,167,685,147,76,70,24,183,40,,9,3.79078,1.11712,9.83015,2.13676,4.60049,1.31384,0.266837,0.0580018,0.208834920078516,,0.231295,0.286033,0.729359,3.71812,777.3999999999999,4.65508982035928,742,4.4431137724550895,3.1434,2.7826,16,79.4000015258789,8,AL,Joe Ryan,657746,21390,21390
TBR,Rays,9,7,24,24,0,0,,139,565,119,56,51,16,150,39,,3,3.33429,1.14206,9.73378,2.5384,3.83461,1.04085,0.265426,0.0692183,0.19620724767446518,,0.228169,0.289408,0.755954,3.39202,696.4000000000002,5.010071942446045,661,4.755395683453237,3.12984,3.08784,14,192.0800018310547,12,AL,Shane McClanahan,663556,21483,21483
PHI,Phillies,11,10,31,31,0,0,,180,752,172,89,82,26,177,45,,5,4.11563,1.20942,8.86346,2.25883,3.92392,1.3038,0.235783,0.0600887,0.17569467797875404,,0.246049,0.294173,0.711897,3.89333,769,4.272222222222222,766,4.2555555555555555,3.10924,2.62677,16,208.75,26,NL,Aaron Nola,605400,16149,16149
BAL,Orioles,9,7,28,28,0,0,,146,608,130,63,59,16,154,46,,7,3.61823,1.2049,9.51642,2.84577,3.34406,0.99243,0.253574,0.0758281,0.17774565517902374,,0.23347,0.294991,0.73272,3.54418,694.6000000000001,4.757534246575343,671,4.595890410958904,3.07466,2.63881,16,73.29000091552734,2,AL,Kyle Bradish,680694,24586,24586
SEA,Mariners,10,7,29,29,0,0,,163,661,139,67,62,21,178,39,,5,3.41069,1.08667,9.82609,2.14178,4.58781,1.15354,0.269656,0.0587768,0.21087969467043877,,0.22467,0.281723,0.745601,3.43171,810.5000000000001,4.97239263803681,766,4.699386503067485,3.05453,2.85073,17,36.91999816894531,11,AL,Logan Gilbert,669302,22250,22250
TOR,Blue Jays,12,10,31,31,0,0,,182,763,171,85,78,24,177,53,,3,3.87711,1.23131,8.75556,2.60051,3.36687,1.19279,0.231939,0.0688887,0.16305040568113327,,0.242435,0.291127,0.731783,3.83423,792.9999999999999,4.357142857142857,784,4.3076923076923075,3.04339,2.57431,17,114.51000213623047,14,AL,Kevin Gausman,592332,14107,14107
TEX,Rangers,10,10,29,29,0,0,,173,715,160,79,73,22,164,45,,7,3.77589,1.18397,8.50127,2.33626,3.63884,1.12281,0.228635,0.0628318,0.16580283641815186,,0.241186,0.289372,0.720755,3.76407,765.5999999999999,4.4254335260115605,751,4.341040462427745,2.94699,2.69193,16,134.66000366210938,13,AL,Nathan Eovaldi,543135,9132,9132
MIL,Brewers,10,8,28,28,0,0,,151,622,133,67,63,21,160,41,,6,3.74705,1.15412,9.52693,2.43758,3.90836,1.26391,0.256899,0.0657306,0.19116821140050888,,0.231875,0.284582,0.738458,3.7773,692.3000000000002,4.584768211920531,661,4.377483443708609,2.94555,2.78627,15,140.5,23,NL,Brandon Woodruff,605540,16162,16162
SDP,Padres,10,9,29,29,0,0,,161,681,143,72,66,20,170,58,,7,3.68222,1.24564,9.47414,3.2567,2.90912,1.11873,0.249412,0.0857346,0.16367775201797485,,0.231782,0.288118,0.748994,3.86874,718.6000000000001,4.463354037267082,690,4.285714285714286,2.90611,2.6919,16,128.80999755859375,29,NL,Michael King,650633,19853,19853
TEX,Rangers,11,9,29,29,0,0,,160,677,139,73,68,19,182,60,,8,3.82322,1.24401,10.2514,3.36221,3.04901,1.09722,0.268996,0.0882241,0.1807716190814972,,0.228293,0.293327,0.733171,3.7069,748.9,4.680625,713,4.45625,2.88295,2.49541,16,164.67999267578125,13,AL,MacKenzie Gore,669022,22201,22201
TBR,Rays,10,8,31,31,0,0,,160,656,147,70,65,18,144,42,,5,3.64067,1.1801,8.07667,2.33894,3.45314,1.03823,0.219033,0.06343,0.1556026041507721,,0.241858,0.288271,0.728655,3.71701,727.3999999999999,4.546249999999999,713,4.45625,2.87999,2.94087,17,134.67999267578125,12,AL,Drew Rasmussen,656876,25385,25385
LAA,Angels,11,10,31,31,0,0,,176,758,163,82,76,15,164,76,,10,3.86121,1.35854,8.38829,3.90776,2.14657,0.756463,0.216588,0.100899,0.11568818241357803,,0.242633,0.300797,0.717254,3.84457,764.1000000000001,4.341477272727274,755,4.2897727272727275,2.87583,2.82705,17,326.82000732421875,1,AL,José Soriano,667755,22100,22100
ATL,Braves,11,9,28,28,0,0,,159,665,136,73,68,20,187,55,,8,3.84557,1.20671,10.6172,3.12597,3.39645,1.15017,0.281566,0.0829002,0.19866598397493362,,0.22646,0.294121,0.725636,3.6218,762.0000000000001,4.79245283018868,720,4.528301886792453,2.83399,2.76296,15,107.9800033569336,16,NL,Spencer Strider,675911,27498,27498
MIA,Marlins,11,11,31,31,0,0,,188,790,182,92,85,21,156,54,,7,4.07592,1.25787,7.47385,2.58814,2.88773,1.0117,0.197593,0.0684251,0.1291683167219162,,0.250351,0.292503,0.696564,3.91647,788.7,4.195212765957447,796,4.23404255319149,2.72244,2.74169,16,145.35000610351562,20,NL,Sandy Alcantara,645261,18684,18684
LAD,Dodgers,10,6,24,24,0,0,,132,555,106,56,52,15,164,59,,3,3.54719,1.24427,11.1792,3.9996,2.79508,1.03152,0.296176,0.105963,0.19021280854940414,,0.214669,0.289222,0.755299,3.54438,658.7000000000002,4.990151515151516,607,4.598484848484849,2.68631,2.77726,14,165.0800018310547,22,NL,Blake Snell,605483,13543,13543
CIN,Reds,9,9,29,29,0,0,,166,701,160,83,77,25,151,51,,4,4.17694,1.27107,8.17528,2.75621,2.96613,1.34503,0.214964,0.0724728,0.14249113947153091,,0.247829,0.287581,0.728104,4.25883,641.9000000000001,3.8668674698795185,642,3.8674698795180724,2.67952,2.53158,15,219.72000122070312,18,NL,Andrew Abbott,671096,29911,29911
NYM,Mets,11,9,29,29,0,0,,162,680,137,75,69,21,177,61,,7,3.82925,1.2182,9.82733,3.37409,2.91259,1.1885,0.260639,0.0894869,0.17115169763565063,,0.223678,0.279338,0.733536,3.92577,734.3,4.532716049382715,687,4.2407407407407405,2.63431,2.40515,16,56.54999923706055,25,NL,Freddy Peralta,642547,18679,18679
LAD,Dodgers,8,6,24,24,0,0,,133,546,110,59,54,17,155,49,,3,3.68037,1.19744,10.5024,3.32003,3.16335,1.12681,0.283452,0.0896048,0.19384677708148956,,0.222217,0.288681,0.736152,3.59383,643.1,4.8353383458646615,598,4.496240601503759,2.62591,2.51422,13,117.62000274658203,22,NL,Tyler Glasnow,607192,14374,14374
SDP,Padres,10,10,29,29,0,0,,173,714,150,81,75,27,190,52,,5,3.91747,1.16924,9.86027,2.72045,3.6245,1.41505,0.266021,0.0733952,0.19262605160474777,,0.228836,0.27989,0.740956,3.9774,767.0999999999999,4.434104046242774,723,4.179190751445087,2.55254,2.494,16,95.66000366210938,29,NL,Nick Pivetta,601713,15454,15454
CLE,Guardians,11,11,31,31,0,0,,182,764,170,85,79,24,170,54,,8,3.90475,1.23422,8.42211,2.68451,3.1373,1.21035,0.222653,0.0709698,0.1516835168004036,,0.242446,0.287247,0.731278,4.03933,763.5999999999999,4.195604395604395,752,4.131868131868132,2.54367,2.57852,17,187.3000030517578,5,AL,Tanner Bibee,676440,30134,30134
KCR,Royals,10,8,24,34,0,1,,145,614,136,65,60,16,140,49,,5,3.74567,1.28047,8.71268,3.05391,2.85296,0.967036,0.228334,0.0800341,0.1482999101281166,,0.243259,0.298454,0.735742,3.70828,644.6,4.445517241379311,639,4.406896551724138,2.52588,2.51073,12,193.38999938964844,7,AL,Kris Bubic,663460,21455,21455
DET,Tigers,11,10,29,29,0,0,,160,684,145,77,71,21,176,58,,7,4.01233,1.26805,9.86981,3.26594,3.02204,1.1938,0.256915,0.0850138,0.1719013974070549,,0.2345,0.293657,0.727423,3.89185,705.7,4.4106250000000005,684,4.275,2.48573,2.1116,15,211.57000732421875,6,AL,Jack Flaherty,656427,17479,17479
CHC,Cubs,11,9,29,29,0,0,,167,699,156,78,72,22,149,49,,7,3.8893,1.22574,8.013,2.61647,3.06253,1.16513,0.212932,0.0695282,0.14340369403362274,,0.242961,0.284787,0.727019,4.03607,689.5999999999998,4.129341317365268,679,4.065868263473054,2.4195,2.59814,16,214.4499969482422,17,NL,Matthew Boyd,571510,15440,15440
CIN,Reds,9,9,28,28,0,0,,153,646,142,76,70,21,156,42,,16,4.13421,1.20192,9.1737,2.47764,3.7026,1.24791,0.241018,0.0650943,0.17592361569404602,,0.240839,0.292977,0.701605,4.04409,642.7,4.200653594771242,630,4.117647058823529,2.39392,2.38284,14,121.75,18,NL,Nick Lodolo,666157,26378,26378
CIN,Reds,10,12,31,31,0,0,,171,731,166,89,83,25,162,55,,10,4.37858,1.29732,8.53193,2.88909,2.95316,1.31382,0.22101,0.0748383,0.1461711823940277,,0.24986,0.295128,0.707991,4.28271,655.3000000000001,3.8321637426900588,659,3.853801169590643,2.36109,2.26186,15,367.80999755859375,18,NL,Brady Singer,663903,25377,25377
PIT,Pirates,10,11,31,31,0,0,,175,751,174,88,82,22,152,53,,11,4.19154,1.29642,7.80439,2.71494,2.87461,1.10871,0.202552,0.0704625,0.13208942115306854,,0.253923,0.297746,0.706034,4.09297,684.0000000000001,3.9085714285714293,701,4.005714285714285,2.33873,2.37919,16,532.8400268554688,27,NL,Mitch Keller,656605,17594,17594
SEA,Mariners,11,10,31,31,0,0,,179,749,166,83,76,24,167,51,,7,3.81727,1.2085,8.38761,2.54299,3.29833,1.22555,0.22333,0.0677101,0.1556200459599495,,0.240299,0.283563,0.735448,4.00049,757.8000000000001,4.233519553072626,743,4.150837988826815,2.33483,2.05599,17,171.25999450683594,11,AL,Luis Castillo,622491,15689,15689
LAA,Angels,9,10,31,31,0,0,,169,728,165,86,79,25,173,63,,5,4.21022,1.34217,9.20551,3.32333,2.76997,1.33083,0.238077,0.0859493,0.1521272510290146,,0.249592,0.302513,0.73761,4.20652,656.1000000000001,3.88224852071006,662,3.9171597633136095,2.32422,1.96082,15,497.8399963378906,1,AL,Yusei Kikuchi,579328,20633,20633
LAD,Dodgers,8,5,23,23,0,0,,116,471,91,49,45,15,138,40,,6,3.51339,1.13306,10.7118,3.1212,3.43196,1.18038,0.292259,0.0851579,0.20710064470767975,,0.213926,0.278293,0.746018,3.65091,575.3000000000001,4.95948275862069,523,4.508620689655173,2.30641,2.4577,13,1.2400000095367432,22,NL,Shohei Ohtani,660271,19755,19755
SDP,Padres,4,2,0,66,32,2,,66,259,39,19,18,6,106,24,,2,2.4332,0.962737,14.5015,3.33215,4.352,0.812601,0.410283,0.0942746,0.3160083591938019,,0.168197,0.275777,0.803519,2.30015,615.2000000000002,9.321212121212124,554,8.393939393939394,2.30407,2.3939,0,28.479999542236328,29,NL,Mason Miller,695243,31757,31757
NYY,Yankees,11,9,28,28,0,0,,155,655,136,74,69,21,163,56,,6,3.99744,1.24222,9.44829,3.26733,2.89174,1.19623,0.248579,0.0859618,0.16261763870716095,,0.230249,0.283141,0.72228,3.97792,675.1,4.355483870967742,642,4.141935483870967,2.30308,1.97437,15,199.94000244140625,9,AL,Carlos Rodón,607074,16137,16137
LAD,Dodgers,9,7,24,42,0,1,,143,594,121,67,63,20,162,50,,6,3.96519,1.19913,10.2245,3.15814,3.23752,1.29034,0.272691,0.0842284,0.1884627342224121,,0.224905,0.282842,0.727527,3.91071,657.6,4.5986013986013985,615,4.300699300699301,2.29732,1.98554,11,110.3499984741211,22,NL,Emmet Sheehan,686218,29839,29839
TBR,Rays,11,11,31,31,0,0,,169,707,148,82,76,24,173,61,,8,4.05099,1.23146,9.21044,3.22592,2.85513,1.2988,0.244738,0.0857184,0.15901914983987808,,0.231327,0.279598,0.726559,4.18711,709.6000000000001,4.198816568047338,672,3.9763313609467454,2.29155,2.25648,16,124.62000274658203,12,AL,Ryan Pepiot,686752,26221,26221
CIN,Reds,7,6,19,27,0,1,,107,444,94,48,44,14,123,31,,2,3.74138,1.1701,10.3953,2.63393,3.94669,1.21604,0.277996,0.0704378,0.2075580283999443,,0.228187,0.290524,0.733237,3.51038,526.2000000000002,4.917757009345796,504,4.710280373831775,2.28013,1.96995,10,105,18,NL,Chase Burns,695505,35333,35333
NYM,Mets,9,8,29,29,0,0,,163,705,157,76,70,16,146,64,,8,3.8516,1.35044,8.07781,3.5196,2.29509,0.860979,0.20754,0.0904277,0.11711222678422928,,0.246789,0.298424,0.726742,3.8953,677.2,4.154601226993865,683,4.190184049079755,2.27261,2.36233,16,485.54998779296875,25,NL,David Peterson,656849,20302,20302
MIA,Marlins,8,9,28,28,0,0,,135,561,117,65,61,19,145,46,,4,4.04023,1.20561,9.65073,3.09105,3.12215,1.25957,0.258579,0.0828207,0.1757582277059555,,0.228562,0.282129,0.717313,3.93428,601.0999999999999,4.452592592592592,568,4.207407407407407,2.25522,2.07607,14,80.36000061035156,20,NL,Eury Pérez,691587,27768,27768
SDP,Padres,9,9,28,28,0,0,,158,665,150,73,68,20,145,41,,13,3.89062,1.21474,8.28214,2.34457,3.53247,1.15834,0.218101,0.0617417,0.15635917708277702,,0.246016,0.291727,0.723471,3.9896,661.2,4.184810126582279,658,4.1645569620253164,2.25199,2.38484,15,302.9100036621094,29,NL,Joe Musgrove,605397,12970,12970
TBR,Rays,7,7,23,35,0,1,,136,576,135,64,60,17,120,37,,5,3.95023,1.2695,7.98029,2.44979,3.25754,1.14303,0.209056,0.0641762,0.14488022774457932,,0.253411,0.297864,0.729851,3.93062,564.3000000000001,4.149264705882353,577,4.242647058823529,2.22585,1.76975,11,734.9500122070312,12,AL,Steven Matz,571927,13361,13361
LAA,Angels,9,9,24,36,0,1,,147,621,131,72,66,19,161,53,,7,4.07393,1.25299,9.85705,3.26976,3.01461,1.16503,0.259028,0.0859241,0.17310374975204468,,0.23313,0.29335,0.714682,3.86349,659.4999999999999,4.486394557823129,634,4.312925170068027,2.19394,1.84251,11,332.9800109863281,1,AL,Reid Detmers,672282,27468,27468
ARI,Diamondbacks,11,9,29,29,0,0,,169,713,165,80,74,22,151,51,,3,3.93812,1.27361,8.0184,2.69716,2.97291,1.18803,0.211723,0.0712175,0.1405056044459343,,0.250497,0.29386,0.735999,4.02935,691,4.088757396449704,699,4.136094674556213,2.18915,2.71374,16,277.54998779296875,15,NL,Merrill Kelly,518876,11156,11156
BAL,Orioles,9,8,28,28,0,0,,151,643,149,74,68,18,130,49,,5,4.08185,1.31021,7.73781,2.91576,2.65378,1.10237,0.201971,0.0761067,0.12586409598588943,,0.252901,0.296063,0.718794,4.07939,606.6000000000001,4.017218543046359,619,4.099337748344371,2.18784,1.7822,14,148.9499969482422,2,AL,Trevor Rogers,669432,22286,22286
PHI,Phillies,7,3,0,70,29,3,,70,285,55,23,21,4,84,22,,4,2.67198,1.09874,10.8311,2.83546,3.81986,0.534399,0.296005,0.0774909,0.2185138389468193,,0.211957,0.297512,0.756806,2.60488,572.8,8.182857142857141,545,7.785714285714286,2.14243,2.28675,0,41.790000915527344,26,NL,Jhoan Duran,661395,21029,21029
KCR,Royals,10,11,29,29,0,0,,164,696,165,84,79,22,128,48,,5,4.30973,1.29813,7.01419,2.64236,2.65452,1.23079,0.184027,0.0693259,0.11470090597867966,,0.256834,0.289732,0.7092,4.32562,611,3.725609756097561,631,3.847560975609756,2.14185,1.99017,14,613.02001953125,7,AL,Michael Wacha,608379,14078,14078
MIN,Twins,8,9,28,28,0,0,,155,647,153,80,74,25,140,37,,6,4.31371,1.22241,8.11524,2.12798,3.81358,1.47562,0.215541,0.0565192,0.1590215563774109,,0.252138,0.288954,0.712751,4.28209,592.7,3.823870967741936,601,3.8774193548387097,2.13403,1.60117,14,431.739990234375,8,AL,Bailey Ober,641927,21224,21224
NYM,Mets,10,9,28,28,0,0,,153,663,152,72,66,13,125,57,,9,3.89349,1.36825,7.36605,3.36449,2.18935,0.785946,0.188457,0.0860791,0.10237825661897659,,0.254246,0.301814,0.718477,3.92847,629.0999999999999,4.1117647058823525,648,4.235294117647059,2.10999,2.14463,15,348.3699951171875,25,NL,Clay Holmes,605280,13649,13649
ARI,Diamondbacks,13,11,31,31,0,0,,182,769,174,88,81,23,170,59,,6,4.02827,1.28014,8.40397,2.91959,2.87847,1.13521,0.220605,0.0766395,0.14396530389785767,,0.246728,0.294841,0.721949,3.9848,756.5000000000001,4.156593406593407,756,4.153846153846154,2.10898,2.73075,16,222.77999877929688,15,NL,Zac Gallen,668678,19291,19291
DET,Tigers,9,9,28,28,0,0,,145,616,143,71,65,19,129,41,,5,4.04962,1.26719,8.01931,2.51974,3.1826,1.20124,0.210054,0.0660007,0.1440531089901924,,0.251197,0.293834,0.721629,4.02382,587.5,4.051724137931035,598,4.124137931034483,2.08826,1.79437,14,280.04998779296875,6,AL,Casey Mize,663554,20492,20492
NYY,Yankees,8,7,23,23,0,0,,136,564,122,64,59,19,135,39,,5,3.9289,1.18781,8.93966,2.60909,3.42635,1.29114,0.23914,0.0697942,0.16934535652399063,,0.234566,0.280339,0.727036,3.99053,593.5,4.363970588235294,571,4.198529411764706,2.06022,1.83356,12,238.72000122070312,9,AL,Gerrit Cole,543037,13125,13125
CLE,Guardians,10,9,31,31,0,0,,168,716,149,78,72,21,172,71,,6,3.85281,1.30956,9.20708,3.80134,2.42206,1.12109,0.240531,0.0993085,0.14122257381677628,,0.233693,0.287911,0.745859,4.07865,710.5000000000001,4.229166666666667,680,4.0476190476190474,2.05845,2.42619,17,143.5500030517578,5,AL,Gavin Williams,668909,30122,30122
TOR,Blue Jays,9,8,23,44,0,1,,154,648,146,75,69,21,151,46,,6,4.05065,1.24563,8.82102,2.6801,3.29131,1.22864,0.232387,0.0706062,0.16178037971258163,,0.244295,0.293609,0.718902,3.96267,651.7000000000002,4.231818181818183,647,4.201298701298701,2.05329,1.57438,11,256.5799865722656,14,AL,Cody Ponce,664074,17920,17920
PIT,Pirates,8,9,23,45,0,1,,149,635,146,69,64,16,132,45,,7,3.83594,1.28277,7.939,2.7242,2.91425,0.973049,0.207205,0.0711007,0.13610462099313736,,0.250649,0.298624,0.727682,3.81751,638.2000000000002,4.283221476510068,649,4.355704697986577,2.03026,2.36691,11,243.8300018310547,27,NL,Braxton Ashcraft,677952,23793,23793
CHW,White Sox,8,10,29,29,0,0,,160,675,145,80,74,21,150,60,,11,4.19074,1.28436,8.45066,3.39299,2.49062,1.16534,0.221772,0.0890426,0.13272909820079803,,0.239554,0.286062,0.710169,4.27911,635.7,3.9731250000000005,614,3.8375,2.02675,1.93509,14,246.27000427246094,4,AL,Shane Smith,681343,31687,31687
ARI,Diamondbacks,10,10,29,29,0,0,,162,686,166,82,76,22,144,37,,7,4.21539,1.2505,7.99923,2.06246,3.87849,1.22619,0.2099,0.054119,0.1557813100516796,,0.257946,0.301621,0.703504,3.95336,652.5999999999998,4.028395061728394,680,4.197530864197531,2.00609,2.05637,14,626.1199951171875,15,NL,Brandon Pfaadt,694297,27782,27782
ATH,Athletics,10,10,29,29,0,0,,162,687,161,84,79,25,138,51,,4,4.37689,1.31291,7.69714,2.83423,2.71578,1.41991,0.201082,0.0740419,0.12703968584537506,,0.254876,0.289473,0.725268,4.48841,583.6999999999999,3.603086419753086,596,3.6790123456790123,1.99907,1.8604,14,728.0900268554688,10,AL,Jeffrey Springs,605488,17677,17677
ATH,Athletics,9,11,29,29,0,0,,171,736,173,92,85,23,137,54,,11,4.48418,1.32842,7.20479,2.83852,2.53822,1.21033,0.185939,0.0732554,0.11268311738967896,,0.258063,0.29378,0.692847,4.42186,611.7,3.5771929824561406,635,3.7134502923976607,1.99267,1.63177,14,667.5499877929688,10,AL,Luis Severino,622663,15890,15890
TEX,Rangers,9,9,28,28,0,0,,148,631,133,76,71,19,141,61,,6,4.28514,1.3074,8.57735,3.69315,2.3225,1.18306,0.223788,0.0963565,0.12743177264928818,,0.235461,0.280925,0.709754,4.28458,596.7,4.031756756756757,574,3.8783783783783785,1.96642,1.41704,14,231.22000122070312,13,AL,Jack Leiter,683004,30146,30146
ATL,Braves,10,8,24,38,0,1,,146,611,133,67,62,17,147,51,,4,3.82039,1.25484,9.05566,3.12146,2.9011,1.07165,0.240402,0.0828659,0.15753605216741562,,0.238199,0.293644,0.733609,3.79105,658.5,4.510273972602739,642,4.397260273972603,1.95641,2.3892,12,288.95001220703125,16,NL,Reynaldo López,625643,16400,16400
NYM,Mets,10,8,26,26,0,0,,145,624,132,67,62,15,140,56,,10,3.81901,1.29399,8.7011,3.49362,2.49057,0.936218,0.225156,0.0904035,0.1347522810101509,,0.236283,0.290212,0.724416,3.93475,627.3,4.3262068965517235,612,4.220689655172414,1.95439,2.1654,14,88.3499984741211,25,NL,Nolan McLean,690997,33703,33703
