Team,ShortName,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,OBP,SLG,OPS,wOBA,BB%,K%,BB/K,ISO,Spd,BABIP,UBR,GDPRuns,wRC,wRAA,UZR,wBsR,BaseRunning,WAR,Off,Def,wRC+,FPTS,FPTS_G,SPTS,SPTS_G,ADP,Pos,minpos,UPURL,teamid,League,PlayerName,xMLBAMID,playerids,playerid
MIL,Brewers,3,12,14,3,2,0,0,0,2,1,2,0,4,0,0,0,,1,0,0.221503,0.323367,0.355391,0.678758,0.303198,0.11645,0.251584,0.462867,0.133888,6.28174,0.285572,-0.00061934,,1.54216,-0.112047,-0.0310617,0.0194436,0.0188243,0.010707,-0.08007173426449299,-0.2810617368668318,94.0399,12.7,4.233333333,12.7,4.233333333,999,0,1B/DH,/players/tyler-black/29949/stats/batting,23,NL,Tyler Black,672012,29949,29949
,,5,19,21,5,3,1,0,0,2,2,1,0,4,0,0,0,,0,0,0.243866,0.297721,0.341703,0.639423,0.282753,0.0627727,0.18394,0.341268,0.097837,4.08062,0.289435,0.00387012,,1.96467,-0.516643,-0.139936,-0.0270373,-0.0231672,0.0102358,-0.5457498412579298,-0.06493633985519409,78.9452,14.9,2.98,14.9,2.98,999,0,OF,/players/manuel-margot/14712/stats/batting,-1,,Manuel Margot,622534,14712,14712
TEX,Rangers,2,6,7,1,1,0,0,0,1,1,0,0,2,0,0,0,,1,0,0.237274,0.300156,0.356731,0.656888,0.289985,0.0665683,0.256003,0.26003,0.119458,7.7048,0.308654,-0.00153306,,0.695989,-0.131115,-0.00647471,0.0585826,0.0570496,0.0100879,-0.060855478048324585,-0.08147471724078059,85.709,1.5,0.75,1.5,0.75,999,0,OF,/players/dairon-blanco/19779/stats/batting,13,AL,Dairon Blanco,680118,19779,19779
PHI,Phillies,5,19,21,4,2,1,0,1,2,3,2,0,7,0,0,0,,1,0,0.216895,0.288107,0.376029,0.664136,0.291284,0.0735757,0.311763,0.235999,0.159134,5.63716,0.291463,-0.00957108,,2.11012,-0.371193,-0.0517876,-0.00413324,-0.0137043,0.0100113,-0.4240371808409691,-0.1767875999212265,83.5137,23.6,4.72,23.6,4.72,999,0,OF,/players/pedro-leon/27781/stats/batting,26,NL,Pedro León,694175,27781,27781
NYM,Mets,2,6,6,1,1,0,0,0,1,1,0,0,2,0,0,0,,0,0,0.205078,0.260852,0.301569,0.562421,0.250323,0.0557186,0.301883,0.18457,0.0964913,4.04619,0.284248,-0.00190526,,0.430244,-0.325966,0.0316627,-0.00856527,-0.0104705,0.00955084,-0.3111088490113616,0.1566627323627472,60.3658,-0.4,-0.2,-0.4,-0.2,999,0,C,/players/hayden-senger/21489/stats/batting,25,NL,Hayden Senger,663584,21489,21489
NYM,Mets,2,6,7,1,1,0,0,0,1,1,1,0,2,0,0,0,,0,0,0.209632,0.305486,0.388084,0.69357,0.304747,0.112319,0.299593,0.374904,0.178452,3.249,0.267288,-0.000222842,,0.779885,-0.0472188,0.00171127,-0.00841701,-0.00863986,0.00833297,-0.028156764805316925,-0.12328873237129301,97.6476,2.6,1.3,2.6,1.3,999,0,1B/OF,/players/ryan-clifford/sa3020126/stats/batting,25,NL,Ryan Clifford,691775,sa3020126,sa3020126
CLE,Guardians,2,6,7,1,1,0,0,0,1,1,1,0,2,0,0,0,,0,0,0.211094,0.283066,0.366955,0.650021,0.285425,0.0804036,0.318983,0.252062,0.15586,5.32648,0.28604,0,,0.670074,-0.15703,-0.0347143,-0.00582387,-0.00582387,0.00815924,-0.15146613772958517,-0.009714284911751747,82.3471,2.6,1.3,2.6,1.3,999,0,SS/OF,/players/kahlil-watson/sa3017513/stats/batting,5,AL,Kahlil Watson,696135,sa3017513,sa3017513
KCR,Royals,3,12,13,3,2,0,0,0,1,1,1,0,3,0,0,0,,0,0,0.220678,0.278214,0.346885,0.625099,0.274989,0.0683428,0.243086,0.281147,0.126206,2.2975,0.270454,-0.0161292,,1.11682,-0.395598,-0.106654,-0.0159682,-0.0320974,0.00780225,-0.47025303542613983,0.14334552735090256,70.9567,7.8,2.6,7.8,2.6,999,0,C,/players/elias-diaz/11680/stats/batting,7,AL,Elias Díaz,553869,11680,11680
TEX,Rangers,3,12,14,3,2,1,0,0,2,2,1,0,3,0,0,0,,0,0,0.224279,0.303925,0.377598,0.681523,0.30032,0.0900413,0.183428,0.49088,0.153319,3.8446,0.251256,-0.00117962,,1.50945,-0.144757,-0.026474,-0.0133346,-0.0145142,0.0074209,-0.13285160437226295,-0.2764739915728569,92.8283,10.7,3.566666666,10.7,3.566666666,999,0.25,DH,/players/justin-foscue/27501/stats/batting,13,AL,Justin Foscue,679822,27501,27501
WSN,Nationals,8,32,35,7,4,1,0,1,4,4,3,0,10,0,0,0,,0,0,0.215652,0.283154,0.395774,0.678927,0.294548,0.0755004,0.298669,0.252789,0.180122,3.67678,0.271705,-0.0234385,,3.60961,-0.525906,0.109497,-0.0302366,-0.0536751,0.00734414,-0.5771736577153206,-0.5155033618211746,87.3802,28.5,3.5625,28.5,3.5625,999,0.30952381,1B/DH,/players/matt-mervis/27845/stats/batting,24,NL,Matt Mervis,670223,27845,27845
