Team,ShortName,W,L,GS,G,SV,HLD,BS,IP,TBF,H,R,ER,HR,SO,BB,IBB,HBP,ERA,WHIP,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,GB%,AVG,BABIP,LOB%,FIP,FPTS,FPTS_IP,SPTS,SPTS_IP,WAR,RA9-WAR,ADP,teamid,League,PlayerName,xMLBAMID,playerids,playerid
BAL,Orioles,3,2,0,37,0,1,,37.3,151,26,15,14,4,50,17,1,1,3.37802,1.15281,12.0643,4.10188,2.94118,0.965147,0.331126,0.112583,0.21854304522275925,,0.195489,0.278481,0.748663,3.29599,209.2199943542481,5.609115244870333,184.49999618530273,4.946380695954201,0.531135,0.41554,999,2,AL,Félix Bautista,642585,20666,20666
,,6,5,13,38,0,0,,83.3,357,69,44,41,13,90,44,1,5,4.42977,1.35654,9.72389,4.7539,2.04545,1.40456,0.252101,0.123249,0.12885155528783798,,0.224026,0.273171,0.727848,4.76779,310.1200225830079,3.722929306380904,280.50001525878906,3.367346998588974,0.530786,0.579288,999,-1,,Michael Kopech,656629,17282,17282
MIL,Brewers,4,5,13,26,0,0,,89.3,382,94,51,47,14,64,24,0,2,4.73684,1.32139,6.45017,2.41881,2.66667,1.41097,0.167539,0.0628272,0.10471204668283463,,0.264045,0.28777,0.680894,4.6133,294.2200225830078,3.294736982399423,314.50001525878906,3.5218365566740966,0.528024,0.325906,999,23,NL,Garrett Stallings,668831,sa3014457,sa3014457
CLE,Guardians,4,4,15,15,0,0,,65.3,288,60,34,31,10,72,34,0,1,4.27259,1.43951,9.92343,4.68606,2.11765,1.37825,0.25,0.118056,0.1319444477558136,,0.237154,0.292398,0.75,4.5287,243.2200225830079,3.724655608212267,235.50001525878906,3.6064319181138176,0.527576,0.576951,999,5,AL,Daniel Espino,682982,sa3011495,sa3011495
ATL,Braves,5,3,0,59,26,4,,56.3,226,48,24,22,7,60,14,2,2,3.51687,1.10124,9.59147,2.23801,4.28571,1.11901,0.265487,0.0619469,0.20353981480002403,,0.228571,0.286713,0.727969,3.47261,423.71999435424806,7.526110126042885,408.49999618530273,7.2557726771051145,0.524446,0.597587,101.36000061035156,16,NL,Raisel Iglesias,628452,17130,17130
MIL,Brewers,3,3,5,32,0,1,,62,261,58,30,28,7,51,17,0,4,4.06452,1.20968,7.40323,2.46774,3,1.01613,0.195402,0.0651341,0.13026819378137589,,0.241667,0.28022,0.690184,3.97385,264.8999999999999,4.272580645161289,262,4.225806451612903,0.523736,0.554469,999,23,NL,Easton McGee,668834,22176,22176
,,3,4,13,25,0,0,,70.7,319,77,40,37,9,53,30,0,4,4.71004,1.51344,6.74682,3.81895,1.76667,1.14569,0.166144,0.0940439,0.07210031896829605,,0.270175,0.304933,0.709746,4.73344,216.2799774169922,3.05912286778917,240.49998474121094,3.401697243597837,0.523543,0.818214,999,-1,,Jack O'Loughlin,672552,22690,22690
TOR,Blue Jays,5,7,15,24,0,0,,89,387,90,51,47,14,71,26,0,9,4.75281,1.30337,7.17978,2.62921,2.73077,1.41573,0.183463,0.0671835,0.11627906560897827,,0.255682,0.284644,0.674274,4.76435,289.4000000000001,3.251685393258428,300,3.3707865168539324,0.523441,0.249008,999,14,AL,Michael Plassmeyer,674681,23191,23191
BOS,Red Sox,4,5,19,21,0,0,,85.7,385,82,50,46,11,78,44,0,7,4.83081,1.47025,8.19137,4.62077,1.77273,1.15519,0.202597,0.114286,0.08831169456243515,,0.245509,0.289796,0.687161,4.76874,288.6799774169922,3.36849460556385,288.49998474121094,3.366394340894179,0.523441,0.455055,999,3,AL,Hayden Mullins,683093,sa3023218,sa3023218
BAL,Orioles,5,5,15,25,0,1,,79,349,75,44,41,11,77,39,0,4,4.67089,1.44304,8.77215,4.44304,1.97436,1.25316,0.22063,0.111748,0.10888252407312393,,0.245098,0.293578,0.709939,4.62881,283.3,3.5860759493670886,281,3.5569620253164556,0.521116,0.300203,999,2,AL,Chayce McDermott,694646,29866,29866
ATL,Braves,3,3,0,64,1,16,,61.7,250,53,26,24,9,71,18,2,0,3.50081,1.15073,10.3566,2.62561,3.94444,1.3128,0.284,0.072,0.2120000123977661,,0.228448,0.289474,0.770548,3.60515,365.08000564575195,5.917017846538502,348.50000381469727,5.648298209163496,0.519514,0.68587,999,16,NL,Dylan Lee,669276,19996,19996
,,5,6,18,24,0,0,,97.3,427,102,59,55,15,76,35,0,4,5.08736,1.40802,7.0298,3.23741,2.17143,1.38746,0.177986,0.0819672,0.09601873904466629,,0.262887,0.292929,0.672414,4.77953,305.32002258300787,3.1379240802345687,326.50001525878906,3.3556012848746826,0.51919,-0.0299735,999,-1,,Kenta Maeda,628317,18498,18498
MIN,Twins,3,4,13,24,0,0,,81.3,355,87,46,43,12,60,26,0,2,4.76015,1.38991,6.64207,2.87823,2.30769,1.32841,0.169014,0.0732394,0.09577464312314987,,0.266055,0.294118,0.696466,4.61115,263.82002258300787,3.2450186061500244,286.50001525878906,3.523985295257557,0.518551,0.316289,999,8,AL,Ricky Castro,690462,sa3023681,sa3023681
MIN,Twins,3,3,23,23,0,0,,72.7,328,73,42,39,8,56,34,0,6,4.82806,1.4718,6.9326,4.20908,1.64706,0.990371,0.170732,0.103659,0.06707317382097244,,0.253472,0.290179,0.678497,4.67571,241.77997741699227,3.325721974777033,251.49998474121094,3.4594222186867913,0.516722,0.301787,999,8,AL,C.J. Culpepper,690217,sa3020563,sa3020563
TOR,Blue Jays,4,3,1,57,0,7,,60.7,259,49,27,25,7,71,29,2,3,3.70675,1.28501,10.5272,4.29984,2.44828,1.03789,0.274131,0.111969,0.1621621549129486,,0.215859,0.281879,0.747801,3.87649,309.680005645752,5.101812219989755,286.50000381469727,4.719934105661834,0.516721,0.475863,999,14,AL,Braydon Fisher,680755,24609,24609
HOU,Astros,3,2,1,57,0,14,,55.7,227,45,25,23,8,65,19,1,3,3.71634,1.14901,10.5027,3.07002,3.42105,1.29264,0.286344,0.0837004,0.20264316350221634,,0.219512,0.280303,0.738636,3.85327,316.780005645752,5.687253165291242,294.50000381469727,5.287253137896647,0.515562,0.413876,999,21,AL,Steven Okert,595345,13580,13580
PHI,Phillies,4,5,8,42,0,10,,80.3,348,79,43,40,12,77,28,1,3,4.48319,1.3325,8.63014,3.13823,2.75,1.34496,0.221264,0.0804598,0.14080458879470825,,0.249211,0.29386,0.709534,4.3182,342.2200225830078,4.261768487884464,346.50001525878906,4.315068519181133,0.515484,0.444739,999,26,NL,Jonathan Bowlan,680742,24607,24607
ATL,Braves,5,6,12,24,0,0,,89.3,380,94,50,46,14,65,23,0,1,4.63606,1.31019,6.55095,2.31803,2.82609,1.41097,0.171053,0.0605263,0.11052631959319115,,0.264045,0.288809,0.687885,4.52371,302.2200225830078,3.3843226456312956,322.50001525878906,3.6114222199059696,0.512715,0.486682,999,16,NL,Landon Harper,804542,sa3020404,sa3020404
LAA,Angels,6,9,24,25,0,1,,125,556,134,79,73,17,77,46,2,11,5.256,1.44,5.544,3.312,1.67391,1.224,0.138489,0.0827338,0.05575539171695709,,0.268537,0.288889,0.646607,5.03914,354.5,2.836,391,3.128,0.512091,-0.0923736,999,1,AL,Jack Kochanowicz,686799,27688,27688
KCR,Royals,4,5,18,22,0,0,,94.7,417,102,57,53,14,64,31,0,3,5.03696,1.40444,6.08237,2.94615,2.06452,1.33052,0.153477,0.0743405,0.0791366919875145,,0.266319,0.288525,0.670194,4.78244,289.3799774169923,3.055754875843887,317.49998474121094,3.3526926607478034,0.50975,0.256651,999,7,AL,Hunter Patteson,687593,sa3020954,sa3020954
SEA,Mariners,3,3,0,59,1,14,,66,272,56,28,26,7,67,22,1,3,3.54545,1.18182,9.13636,3,3.04545,0.954545,0.246324,0.0808824,0.16544117033481598,,0.226721,0.283237,0.733138,3.61998,376.70000000000005,5.707575757575758,359,5.4393939393939394,0.507114,0.420185,999,11,AL,Eduard Bazardo,660825,20997,20997
CHC,Cubs,4,4,15,16,0,0,,65.7,284,66,36,33,10,53,21,0,1,4.52055,1.3242,7.26027,2.87671,2.52381,1.36986,0.18662,0.0739437,0.11267605423927307,,0.251908,0.281407,0.69863,4.505,231.5799774169922,3.5248095612459256,238.49998474121094,3.63013692267138,0.503026,0.454585,999,17,NL,Nick Dean,686953,sa3023506,sa3023506
HOU,Astros,4,5,14,19,0,0,,77.3,333,75,43,40,12,66,24,0,7,4.65718,1.28072,7.68435,2.79431,2.75,1.39715,0.198198,0.0720721,0.12612612545490265,,0.248344,0.28125,0.681265,4.64872,268.42002258300784,3.472445174462434,269.50001525878906,3.486416618616946,0.502895,0.378819,999,21,AL,Bryce Mayer,809343,sa3025558,sa3025558
ATH,Athletics,4,6,17,22,0,0,,89.7,395,93,52,48,13,66,31,0,8,4.81605,1.38239,6.62207,3.11037,2.12903,1.30435,0.167089,0.078481,0.08860760182142258,,0.261236,0.288809,0.680529,4.85197,277.0799774169922,3.088963064032992,294.49998474121094,3.2831660508432394,0.500224,0.410677,999,10,AL,Blake Beers,676275,sa3018004,sa3018004
TBR,Rays,4,3,0,61,3,12,,59.3,244,50,28,26,8,65,21,0,1,3.94604,1.1973,9.86509,3.18718,3.09524,1.21417,0.266393,0.0860656,0.1803278774023056,,0.225225,0.281879,0.719064,3.80967,337.41999435424816,5.690050568219431,319.49999618530273,5.387858352376264,0.497675,0.289568,999,12,AL,Bryan Baker,641329,19804,19804
BAL,Orioles,4,4,18,21,0,0,,87,390,86,50,46,11,72,41,0,6,4.75862,1.45977,7.44828,4.24138,1.7561,1.13793,0.184615,0.105128,0.07948718219995499,,0.250729,0.288462,0.689964,4.74433,287.9000000000001,3.3091954022988515,295,3.3908045977011496,0.497442,0.254233,999,2,AL,Luis De León,801725,sa3019283,sa3019283
ATH,Athletics,4,5,11,20,0,0,,74.7,326,78,42,39,10,51,25,0,4,4.6988,1.37885,6.14458,3.01205,2.04,1.20482,0.156442,0.0766871,0.07975459843873978,,0.262626,0.288136,0.685393,4.67463,241.9799774169922,3.2393572597419817,258.49998474121094,3.4605086385789185,0.495168,0.404091,999,10,AL,Domingo Robles,660781,sa872881,sa872881
BAL,Orioles,3,5,21,24,0,0,,87.7,387,90,51,47,12,67,34,0,6,4.82326,1.41391,6.87571,3.48917,1.97059,1.23147,0.173127,0.0878553,0.08527131378650665,,0.259366,0.291045,0.68097,4.75429,281.37997741699223,3.2084377104716886,296.49998474121094,3.380843729289934,0.49424,0.198158,999,2,AL,Levi Wells,694370,sa3023441,sa3023441
HOU,Astros,5,5,20,25,0,1,,110,485,117,62,57,17,83,38,0,6,4.66364,1.40909,6.79091,3.10909,2.18421,1.39091,0.171134,0.0783505,0.09278351068496704,,0.265306,0.293255,0.708841,4.83514,338.7,3.079090909090909,367,3.3363636363636364,0.492232,0.48085,999,21,AL,Jason Alexander,669920,19666,19666
CIN,Reds,2,2,11,14,0,0,,56.3,245,61,34,31,9,43,17,0,2,4.9556,1.38544,6.87389,2.71758,2.52941,1.43872,0.17551,0.0693878,0.1061224415898323,,0.269911,0.298851,0.672783,4.69819,176.3199943542481,3.1317939030837874,193.49999618530273,3.4369449166515738,0.491227,0.270489,999,18,NL,Brandon Leibrandt,605335,16135,16135
HOU,Astros,7,8,16,24,0,0,,102,447,104,57,53,16,83,39,0,3,4.67647,1.40196,7.32353,3.44118,2.12821,1.41176,0.185682,0.0872483,0.09843400120735168,,0.25679,0.287582,0.713101,4.7822,327.6,3.211764705882353,342,3.3529411764705883,0.490519,0.449855,999,21,AL,Trey Dombroski,690667,sa3020833,sa3020833
TOR,Blue Jays,2,2,2,36,0,0,,36.3,154,32,15,14,4,41,13,0,0,3.47107,1.23967,10.1653,3.22314,3.15385,0.991736,0.266234,0.0844156,0.1818181872367859,,0.22695,0.291667,0.761421,3.38307,179.21999435424806,4.937190030882235,172.49999618530273,4.7520661104915005,0.490213,0.457631,999,14,AL,Ryan Burr,621114,17536,17536
TEX,Rangers,3,3,19,20,0,1,,52.3,223,48,29,27,8,49,17,0,3,4.64627,1.24283,8.43212,2.92543,2.88235,1.37667,0.219731,0.0762332,0.1434977576136589,,0.236453,0.273973,0.669145,4.39709,205.81999435424808,3.9353727984072515,199.49999618530273,3.8145315314638495,0.490081,0.268055,999,13,AL,Jose Corniell,692030,27984,27984
MIL,Brewers,4,3,5,56,0,12,,67,284,62,30,28,8,61,21,1,3,3.76119,1.23881,8.19403,2.8209,2.90476,1.07463,0.214789,0.0739437,0.14084507524967194,,0.238462,0.282723,0.738162,3.94111,334.2,4.988059701492537,329,4.91044776119403,0.489219,0.746821,999,23,NL,Angel Zerpa,672582,22717,22717
DET,Tigers,3,3,4,50,0,11,,68.3,293,70,32,30,7,49,18,1,3,3.95315,1.28843,6.45681,2.37189,2.72222,0.922401,0.167235,0.0614334,0.10580204799771309,,0.257353,0.291667,0.716113,3.95505,316.3200225830078,4.631332480956116,329.50001525878906,4.82430454664978,0.488012,0.545648,999,6,AL,Brenan Hanifee,669724,22304,22304
CHC,Cubs,4,4,19,20,0,0,,72.3,316,66,39,36,9,63,36,0,2,4.48133,1.41079,7.84232,4.48133,1.75,1.12033,0.199367,0.113924,0.08544304221868515,,0.23741,0.276699,0.704698,4.58742,264.7200225830079,3.6614109461862854,256.50001525878906,3.547717903623973,0.487898,0.563754,999,17,NL,Jaxon Wiggins,694393,sa3023635,sa3023635
CLE,Guardians,3,2,3,55,3,16,,58.3,242,52,26,24,7,58,17,0,4,3.70497,1.18353,8.95369,2.62436,3.41176,1.08062,0.239669,0.0702479,0.1694214940071106,,0.235294,0.288462,0.726351,3.78694,342.11999435424804,5.868267561430204,332.49999618530273,5.703259014348954,0.485803,0.516753,747.8499755859375,5,AL,Shawn Armstrong,542888,12857,12857
ATH,Athletics,4,4,9,36,0,0,,71.7,313,68,39,36,10,69,33,0,1,4.51883,1.40865,8.66109,4.14226,2.09091,1.25523,0.220447,0.105431,0.11501597613096237,,0.243728,0.29,0.712644,4.44615,266.77997741699215,3.7207808754799756,264.49998474121094,3.6889818130974894,0.485785,0.347364,999,10,AL,Will Johnston,690658,sa3022940,sa3022940
COL,Rockies,4,7,16,24,0,0,,86.3,379,99,54,50,15,59,25,0,2,5.21437,1.43685,6.15295,2.60718,2.36,1.56431,0.155673,0.0659631,0.08970975875854492,,0.28125,0.302158,0.679612,4.96596,233.7200225830079,2.7082272806275105,273.50001525878906,3.169177353270305,0.48471,0.596613,999,19,NL,Blake Adams,687060,sa3020174,sa3020174
ATL,Braves,5,4,0,57,8,11,,55,226,48,24,22,6,54,17,2,2,3.6,1.18182,8.83636,2.78182,3.17647,0.981818,0.238938,0.0752212,0.16371680796146393,,0.231884,0.285714,0.724382,3.62605,343.4,6.243636363636363,332,6.036363636363636,0.484473,0.52711,210.36000061035156,16,NL,Robert Suarez,663158,30115,30115
PIT,Pirates,3,3,0,62,4,14,,54.3,239,48,25,23,4,59,23,1,6,3.81215,1.30755,9.77901,3.81215,2.56522,0.662983,0.246862,0.0962343,0.15062761306762695,,0.228571,0.29932,0.703364,3.52188,334.81999435424814,6.166114163142171,326.49999618530273,6.012891358614636,0.484024,0.422594,738.6199951171875,27,NL,Gregory Soto,642397,19677,19677
TEX,Rangers,5,6,19,22,0,0,,96.7,419,99,59,55,16,75,29,0,8,5.11892,1.32368,6.98035,2.69907,2.58621,1.48914,0.178998,0.0692124,0.10978519916534424,,0.259162,0.285223,0.653409,4.88281,300.37997741699235,3.106308034091956,314.49998474121094,3.2523267287127657,0.483305,-0.0465014,999,13,AL,Trey Supak,657022,sa828707,sa828707
COL,Rockies,3,4,9,29,0,1,,77.3,343,81,43,40,12,70,33,1,2,4.65718,1.47477,8.15006,3.84217,2.12121,1.39715,0.204082,0.0962099,0.10787172615528107,,0.262987,0.30531,0.730453,4.70047,252.82002258300784,3.2706340569446937,269.50001525878906,3.486416618616946,0.482062,0.843183,999,19,NL,Jeff Criswell,676105,27608,27608
BOS,Red Sox,4,3,5,36,0,0,,60.7,261,61,30,28,7,50,20,1,3,4.15157,1.33443,7.41351,2.9654,2.5,1.03789,0.191571,0.0766283,0.1149425283074379,,0.256303,0.298343,0.716292,4.1236,235.48000564575196,3.8794069635255246,243.50000381469727,4.011532137630002,0.481616,0.527697,999,3,AL,Ryan Watson,670245,sa3015070,sa3015070
,,4,7,16,19,0,0,,98,433,111,58,54,14,56,31,0,3,4.95918,1.44898,5.14286,2.84694,1.80645,1.28571,0.12933,0.0715935,0.05773671716451645,,0.278196,0.294833,0.686275,4.89024,274.4,2.8,318,3.2448979591836733,0.479922,0.127614,999,-1,,David Buchanan,571527,11176,11176
ATH,Athletics,4,5,16,20,0,0,,86.3,382,90,51,47,13,67,34,0,4,4.90151,1.43685,6.98725,3.54577,1.97059,1.35574,0.175393,0.0890052,0.08638743311166763,,0.261628,0.291667,0.689981,4.86167,264.7200225830079,3.0674393189099187,282.50001525878906,3.2734647192232624,0.479893,0.309838,999,10,AL,James Gonzalez,686857,sa3011609,sa3011609
BAL,Orioles,3,4,14,20,0,0,,70.3,303,70,40,37,11,62,27,0,1,4.73684,1.3798,7.93741,3.45661,2.2963,1.40825,0.20462,0.0891089,0.11551155149936676,,0.254545,0.292079,0.698529,4.60029,242.92002258300778,3.455476700394449,248.50001525878906,3.5348507037166543,0.479431,0.210258,999,2,AL,Alex Pham,702129,sa3017550,sa3017550
ATH,Athletics,3,3,1,45,0,1,,53,228,56,26,24,5,38,12,0,3,4.07547,1.28302,6.45283,2.03774,3.16667,0.849057,0.166667,0.0526316,0.11403509229421616,,0.262911,0.3,0.688525,3.77665,220.10000000000005,4.152830188679246,235,4.433962264150943,0.478695,0.262951,999,10,AL,Joel Kuhnel,669270,19995,19995
CLE,Guardians,5,7,19,24,0,0,,103,459,102,56,52,14,88,47,0,8,4.54369,1.4466,7.68932,4.1068,1.87234,1.2233,0.191721,0.102397,0.08932461589574814,,0.252475,0.291391,0.718702,4.79533,335.8,3.260194174757282,344,3.3398058252427183,0.477859,0.617748,999,5,AL,Ryan Webb,669067,sa3018280,sa3018280
MIN,Twins,4,5,20,28,0,0,,94,423,94,55,51,12,78,45,0,7,4.88298,1.47872,7.46809,4.30851,1.73333,1.14894,0.184397,0.106383,0.07801418006420135,,0.253369,0.291815,0.687398,4.79471,303.6,3.2297872340425533,314,3.3404255319148937,0.476167,0.253192,999,8,AL,Marco Raya,694397,sa3014550,sa3014550
LAA,Angels,2,3,4,55,3,10,,48,202,44,24,22,6,49,15,1,5,4.125,1.22917,9.1875,2.8125,3.26667,1.125,0.242574,0.0742574,0.16831683367490768,,0.241758,0.299213,0.6917,3.96847,260,5.416666666666667,255,5.3125,0.47611,0.239739,738.1500244140625,1,AL,Drew Pomeranz,519141,11426,11426
WSN,Nationals,6,8,22,22,0,0,,115.7,505,112,67,62,19,104,50,0,7,4.82282,1.40017,8.08989,3.88937,2.08,1.47796,0.205941,0.0990099,0.1069306880235672,,0.25,0.286154,0.701625,4.95018,368.27997741699215,3.1830595257642087,368.49998474121094,3.184961058435097,0.475374,0.580946,999,24,NL,Josiah Gray,680686,24580,24580
BOS,Red Sox,2,1,1,50,0,10,,40.7,167,35,17,16,4,40,15,0,1,3.53808,1.2285,8.84521,3.31695,2.66667,0.884521,0.239521,0.0898204,0.1497005894780159,,0.231788,0.28972,0.743243,3.62654,232.980005645752,5.724324355735604,223.50000381469727,5.491400482188973,0.473469,0.424353,999,3,AL,Danny Coulombe,543056,13293,13293
BOS,Red Sox,4,5,14,20,0,0,,77.3,345,74,44,41,10,70,40,0,4,4.77361,1.47477,8.15006,4.65718,1.75,1.16429,0.202899,0.115942,0.08695651590824127,,0.245847,0.289593,0.7,4.7134,264.6200225830079,3.4232860560927287,264.50001525878906,3.4217335681304903,0.473093,0.470086,999,3,AL,Eduardo Rivera,700842,sa3017951,sa3017951
WSN,Nationals,5,7,22,24,0,0,,119.3,528,137,72,67,17,64,34,0,7,5.05448,1.43336,4.82816,2.56496,1.88235,1.28248,0.121212,0.0643939,0.05681818723678589,,0.281314,0.295566,0.672554,4.9457,322.5200225830078,2.703436834306566,380.50001525878906,3.189438436927036,0.472512,0.298062,999,24,NL,Kyle Luckham,680734,sa3020378,sa3020378
MIA,Marlins,4,8,13,22,0,0,,85,367,93,53,49,13,52,21,1,6,5.18824,1.34118,5.50588,2.22353,2.47619,1.37647,0.141689,0.0572207,0.08446866646409035,,0.273529,0.290909,0.636743,4.85278,250.3,2.9447058823529413,279,3.2823529411764705,0.471879,-0.148911,999,20,NL,Evan McKendry,679928,sa3010787,sa3010787
,,5,6,15,21,0,0,,82,359,84,44,41,12,63,27,0,6,4.5,1.35366,6.91463,2.96341,2.33333,1.31707,0.175487,0.0752089,0.10027854144573212,,0.257669,0.286853,0.711253,4.70831,267.80000000000007,3.265853658536586,281,3.426829268292683,0.470969,0.556388,999,-1,,Robinson Piña,673820,23091,23091
PIT,Pirates,3,3,8,19,0,0,,52.7,228,56,26,24,7,38,14,0,1,4.09867,1.32827,6.48956,2.39089,2.71429,1.19545,0.166667,0.0614035,0.10526316240429878,,0.262911,0.291667,0.730897,4.27366,189.28000564575203,3.5916509090235267,203.50000381469727,3.8614800923837147,0.469386,0.649752,999,27,NL,Garrett McMillan,804582,sa3023006,sa3023006
COL,Rockies,3,5,14,29,0,1,,98,424,104,55,51,16,70,32,0,3,4.68367,1.38776,6.42857,2.93878,2.1875,1.46939,0.165094,0.0754717,0.08962264657020569,,0.267352,0.290429,0.713028,4.90044,297.0000000000001,3.03061224489796,321,3.2755102040816326,0.468286,0.558057,999,19,NL,Valente Bellozo,678368,23899,23899
SDP,Padres,4,3,8,31,0,0,,69,294,68,36,33,8,51,22,1,2,4.30435,1.30435,6.65217,2.86957,2.31818,1.04348,0.173469,0.0748299,0.09863946586847305,,0.251852,0.28436,0.685279,4.2076,265.40000000000003,3.846376811594203,271,3.927536231884058,0.467992,0.341782,999,29,NL,Bryan Hoeing,663773,26304,26304
NYM,Mets,4,5,12,27,0,0,,75.3,337,75,42,39,10,70,34,0,4,4.66135,1.44754,8.36653,4.06375,2.05882,1.19522,0.207715,0.10089,0.10682493448257446,,0.250836,0.296804,0.705263,4.51628,265.2200225830078,3.5221781120076123,272.50001525878906,3.6188579577013416,0.467958,0.237172,999,25,NL,Felipe De La Cruz,700370,sa3016065,sa3016065
ARI,Diamondbacks,5,6,16,16,0,0,,80.7,355,88,43,40,11,53,24,0,3,4.46097,1.38786,5.91078,2.67658,2.20833,1.22677,0.149296,0.0676056,0.08169014006853104,,0.268293,0.291667,0.714286,4.59734,258.07997741699216,3.1980171893006952,285.49998474121094,3.5377942445811916,0.467342,0.813144,999,15,NL,Billy Corcoran,682225,sa3020172,sa3020172
STL,Cardinals,4,5,13,24,0,1,,73,325,69,40,37,9,71,37,0,4,4.56164,1.45205,8.75342,4.56164,1.91892,1.10959,0.218462,0.113846,0.10461539030075073,,0.242958,0.294118,0.706638,4.4776,273.1,3.7410958904109592,271,3.712328767123288,0.467157,0.392743,999,28,NL,Zack Thompson,668868,25918,25918
WSN,Nationals,3,5,13,15,0,1,,65.7,291,74,39,36,10,51,21,0,2,4.93151,1.44597,6.9863,2.87671,2.42857,1.36986,0.175258,0.0721649,0.10309278219938278,,0.276119,0.309179,0.691358,4.61154,207.77997741699218,3.162556880796801,235.49998474121094,3.5844748200937593,0.466499,0.216009,999,24,NL,Trevor Williams,592866,16977,16977
HOU,Astros,3,3,16,22,0,0,,77.3,335,76,42,39,12,66,30,0,2,4.54075,1.37128,7.68435,3.49288,2.2,1.39715,0.197015,0.0895522,0.10746268928050995,,0.250825,0.284444,0.717489,4.68753,262.8200225830078,3.400000157917604,266.50001525878906,3.4476067883250727,0.466302,0.475714,999,21,AL,Jose Fleury,800067,sa3019255,sa3019255
TEX,Rangers,4,2,0,45,4,12,,40.7,168,39,16,15,5,39,8,2,1,3.31695,1.15479,8.62408,1.76904,4.875,1.10565,0.232143,0.047619,0.1845238022506237,,0.245283,0.295652,0.775,3.47912,257.280005645752,6.321375941595206,257.50000381469727,6.326781301910226,0.463466,0.492822,690.969970703125,13,AL,Chris Martin,455119,11847,11847
PHI,Phillies,5,6,19,23,0,0,,100,445,112,63,58,16,68,32,0,4,5.22,1.44,6.12,2.88,2.125,1.44,0.152809,0.0719101,0.08089888095855713,,0.273839,0.295385,0.666118,4.93514,280.00000000000006,2.8000000000000007,320,3.2,0.462765,0.0682648,999,26,NL,Chuck King,666155,sa3023436,sa3023436
SDP,Padres,6,6,20,20,0,1,,102,439,100,58,54,17,92,40,0,3,4.76471,1.37255,8.11765,3.52941,2.3,1.5,0.209567,0.0911162,0.11845102906227112,,0.252525,0.289199,0.70568,4.76259,344.70000000000005,3.379411764705883,348,3.411764705882353,0.462706,0.423838,999,29,NL,Griffin Canning,656288,19867,19867
NYY,Yankees,4,3,0,58,0,10,,70.7,306,59,35,32,7,78,30,3,8,4.07355,1.25884,9.92928,3.81895,2.6,0.891089,0.254902,0.0980392,0.1568627581000328,,0.220149,0.284153,0.681818,3.82821,365.6799774169922,5.172277131563357,344.49998474121094,4.872701550375049,0.460568,0.10662,999,9,AL,Jake Bird,656234,21267,21267
KCR,Royals,5,5,0,55,4,12,,55,237,49,25,23,4,52,22,2,5,3.76364,1.29091,8.50909,3.6,2.36364,0.654545,0.219409,0.092827,0.1265822798013687,,0.233333,0.292208,0.703364,3.66241,321.4,5.843636363636363,314,5.709090909090909,0.460111,0.421702,541.97998046875,7,AL,Lucas Erceg,668674,19360,19360
BOS,Red Sox,4,6,18,18,0,0,,69.7,308,71,40,37,10,57,28,0,4,4.77762,1.42037,7.36012,3.6155,2.03571,1.29125,0.185065,0.0909091,0.09415584802627563,,0.257246,0.291866,0.694118,4.74202,226.17997741699222,3.2450500332869296,236.49998474121094,3.3931132725419064,0.459872,0.447601,999,3,AL,Blake Wehunt,687762,sa3023220,sa3023220
ARI,Diamondbacks,4,2,2,43,0,0,,69,300,64,31,29,7,68,30,0,2,3.78261,1.36232,8.86957,3.91304,2.26667,0.913043,0.226667,0.1,0.12666667252779007,,0.238806,0.295337,0.748219,3.87427,298.1,4.320289855072464,294,4.260869565217392,0.45919,0.723105,999,15,NL,Taylor Rashi,688497,26344,26344
BAL,Orioles,5,8,21,25,0,0,,114,502,113,68,63,17,94,45,0,11,4.97368,1.38596,7.42105,3.55263,2.08889,1.34211,0.187251,0.0896414,0.09760956466197968,,0.253363,0.286567,0.670641,4.89829,360.6999999999999,3.1640350877192973,369,3.236842105263158,0.458557,0.0880178,999,2,AL,Cameron Weston,687721,sa3020528,sa3020528
STL,Cardinals,4,5,10,32,0,0,,81,353,85,44,41,9,55,29,1,1,4.55556,1.40741,6.11111,3.22222,1.89655,1,0.155807,0.082153,0.07365438342094421,,0.263158,0.293436,0.690335,4.33267,287.7,3.551851851851852,308,3.802469135802469,0.458096,0.343733,999,28,NL,Jared Shuster,694363,27472,27472
CIN,Reds,4,6,12,38,0,10,,78.7,348,70,46,43,11,83,41,0,6,4.91741,1.41042,9.49174,4.68869,2.02439,1.25794,0.238506,0.117816,0.12068966031074524,,0.232558,0.285024,0.679916,4.6345,330.0799774169923,4.194154894746344,315.49998474121094,4.008894497781271,0.457233,0.320777,999,18,NL,Connor Phillips,683175,27649,27649
ATL,Braves,4,5,15,28,0,0,,100,438,111,59,55,14,67,29,0,2,4.95,1.4,6.03,2.61,2.31034,1.26,0.152968,0.06621,0.08675798773765564,,0.272727,0.297546,0.672757,4.54514,320.19999999999993,3.2019999999999995,359,3.59,0.456349,0.269743,999,16,NL,Anthony Molina,683627,26952,26952
