Team,ShortName,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,OBP,SLG,OPS,wOBA,BB%,K%,BB/K,ISO,Spd,BABIP,UBR,GDPRuns,wRC,wRAA,UZR,wBsR,BaseRunning,WAR,Off,Def,wRC+,FPTS,FPTS_G,SPTS,SPTS_G,ADP,Pos,minpos,UPURL,teamid,League,PlayerName,xMLBAMID,playerids,playerid
LAA,Angels,154,593,665,153,89,35,1,28,95,92,46,4,160,20,3,2,,26,9,0.257576,0.330508,0.462121,0.79263,0.340657,0.0692568,0.239865,0.288732,0.204545,5.58154,0.304945,0,,93.4777,14.9028,-0.753357,0.4934,0.4934,4.4901,14.626226752996445,6.371643364429474,118.032,856.4,5.561038961,856.4,5.561038961,30.649999618530273,0,SS,/players/zach-neto/31347/stats/batting,1,AL,Zach Neto,687263,31347,31347
ARI,Diamondbacks,147,554,637,148,88,29,3,27,92,88,70,6,103,7,6,0,,6,1,0.267347,0.353464,0.479592,0.833055,0.356231,0.110124,0.161634,0.681319,0.212245,4.58135,0.281579,0,,97.5965,22.3301,0.785455,-0.385089,-0.385089,4.42851,21.230584114789963,0.8604546189308167,128.631,869.4,5.914285714,869.4,5.914285714,32.060001373291016,0.168,2B,/players/ketel-marte/13613/stats/batting,15,NL,Ketel Marte,606466,13613,13613
SFG,Giants,157,598,679,143,87,28,1,27,89,89,71,2,164,4,6,0,,11,3,0.23951,0.321538,0.426573,0.748112,0.324268,0.104615,0.241538,0.433121,0.187063,4.32368,0.281013,0,,86.4107,6.18164,4.96232,-0.0403306,-0.0403306,4.39184,8.09792074561119,12.237316131591797,110.113,781,4.974522292,781,4.974522292,131.00999450683594,0.00628931,SS,/players/willy-adames/15986/stats/batting,30,NL,Willy Adames,642715,15986,15986
CIN,Reds,156,603,672,158,96,31,7,24,102,89,64,6,178,3,1,1,,41,10,0.26146,0.334351,0.453311,0.787662,0.337974,0.0945122,0.265244,0.356322,0.191851,7.64392,0.333333,0,,92.9979,13.5959,0.2025,2.96538,2.96538,4.31911,12.704736948013306,7.152499809861183,112.228,888.1,5.692948717,888.1,5.692948717,8.529999732971191,0.02469136,SS,/players/elly-de-la-cruz/26668/stats/batting,18,NL,Elly De La Cruz,682829,26668,26668
TEX,Rangers,131,495,567,129,79,25,0,24,74,72,64,10,104,5,3,0,,2,0,0.260465,0.348884,0.45814,0.807024,0.344221,0.11359,0.182556,0.622222,0.197674,2.53501,0.282609,0,,81.3425,14.347,3.39483,-0.451071,-0.451071,4.31769,14.965969979763031,7.719832181930542,123.07,736.3,5.620610687,736.3,5.620610687,94.87000274658203,0.04901961,SS,/players/corey-seager/13624/stats/batting,13,AL,Corey Seager,608369,13624,13624
NYM,Mets,152,611,658,179,125,34,1,19,80,88,41,1,107,3,3,0,,6,4,0.293694,0.339465,0.445045,0.78451,0.339505,0.0618729,0.162207,0.381443,0.151351,2.91001,0.328829,0,,91.878,14.1303,4.76777,-1.81349,-1.81349,4.31558,14.920756220817566,5.367766976356506,121.458,806.5,5.305921052,806.5,5.305921052,94.25,0.05035971,SS,/players/bo-bichette/19612/stats/batting,25,NL,Bo Bichette,666182,19612,19612
TBR,Rays,154,611,665,165,99,28,0,38,87,120,46,1,124,3,5,0,,6,1,0.270085,0.321821,0.500855,0.822676,0.350436,0.0690738,0.186813,0.369748,0.230769,3.12828,0.28046,0,,98.7576,20.1827,-2.17144,-0.146523,-0.146523,4.2961,19.498159170150757,-0.3964437246322632,125.064,907,5.889610389,907,5.889610389,16.65999984741211,0.03870968,3B,/players/junior-caminero/28163/stats/batting,12,AL,Junior Caminero,691406,28163,28163
BAL,Orioles,141,495,566,126,77,28,1,19,66,67,63,2,90,3,5,0,,1,0,0.253579,0.338104,0.431493,0.769597,0.334054,0.110912,0.159213,0.696629,0.177914,2.42329,0.272021,0,,76.581,9.65646,5.79424,-0.727133,-0.727133,4.23451,10.024219572544098,11.869240283966064,116.105,676,4.794326241,676,4.794326241,151.0500030517578,0.1978022,C/DH,/players/adley-rutschman/26288/stats/batting,2,AL,Adley Rutschman,668939,26288,26288
CLE,Guardians,154,595,665,167,129,25,3,10,86,63,58,1,58,5,3,3,,18,5,0.281034,0.348837,0.384483,0.73332,0.324055,0.087963,0.087963,1,0.103448,5.31865,0.296512,0,,84.514,5.93909,10.9486,0.32624,0.32624,4.23154,7.347183018922806,11.123591303825378,108.958,733,4.759740259,733,4.759740259,169.82000732421875,0.02547771,OF,/players/steven-kwan/24610/stats/batting,5,AL,Steven Kwan,680757,24610,24610
BAL,Orioles,157,598,679,164,86,38,1,39,86,116,58,6,148,14,8,0,,1,1,0.273973,0.348416,0.535959,0.884375,0.372643,0.0859729,0.218703,0.393103,0.261986,2.12273,0.298288,0,,113.079,32.8499,-2.71776,-1.22196,-1.22196,4.18129,32.94046866893768,-15.442763566970825,142.688,1018,6.484076433,1018,6.484076433,24.450000762939453,0.01234568,1B,/players/pete-alonso/19251/stats/batting,2,AL,Pete Alonso,624413,19251,19251
CHC,Cubs,159,620,686,150,98,27,2,22,89,81,59,1,177,3,3,0,,16,3,0.241252,0.309484,0.39779,0.707274,0.308742,0.0865225,0.257903,0.335484,0.156538,5.16797,0.301075,0,,78.654,-2.40216,10.7652,0.73875,0.73875,4.17059,-0.17535042762756348,18.11523199081421,98.8757,724.5,4.556603773,724.5,4.556603773,150.61000061035156,0,SS,/players/dansby-swanson/18314/stats/batting,17,NL,Dansby Swanson,621020,18314,18314
SDP,Padres,146,576,630,155,99,28,6,23,82,86,41,2,120,3,6,3,,7,3,0.27,0.319853,0.458,0.777853,0.332621,0.0658135,0.190128,0.346154,0.188,5.04537,0.301837,0,,84.4473,10.008,5.72479,-0.968101,-0.968101,4.15336,11.859810888767242,7.774794340133667,117.18,760.5,5.208904109,760.5,5.208904109,70.1500015258789,0,OF,/players/jackson-merrill/29490/stats/batting,29,NL,Jackson Merrill,701538,29490,29490
SFG,Giants,133,472,525,109,76,20,2,11,55,56,41,0,137,2,6,2,,2,0,0.229974,0.292056,0.351421,0.643477,0.283179,0.0790698,0.260465,0.303571,0.121447,3.82142,0.295203,0,,49.2793,-12.7298,23.8234,-0.301411,-0.301411,4.094,-11.518977582454681,34.07337188720703,81.9652,444,3.338345864,444,3.338345864,747.1199951171875,0,C,/players/patrick-bailey/27478/stats/batting,30,NL,Patrick Bailey,672275,27478,27478
