Team,ShortName,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,OBP,SLG,OPS,wOBA,BB%,K%,BB/K,ISO,Spd,BABIP,UBR,GDPRuns,wRC,wRAA,UZR,wBsR,BaseRunning,WAR,Off,Def,wRC+,FPTS,FPTS_G,SPTS,SPTS_G,ADP,Pos,minpos,UPURL,teamid,League,PlayerName,xMLBAMID,playerids,playerid
MIL,Brewers,100,339,378,79,47,17,2,13,49,51,30,0,104,5,4,0,4,12,4,0.233038,0.301587,0.41003,0.711617,0.308907,0.0793651,0.275132,0.288462,0.176991,5.9995,0.292035,,,43.3906,-1.27301,6.8,0.220593,0.220593,1.48477,-0.6973426342010498,2.633333683013916,97.9511,402.9,4.029,402.9,4.029,999,0,OF,/players/daz-cameron/18353/stats/batting,23,NL,Daz Cameron,663662,18353,18353
PIT,Pirates,93,341,385,82,54,20,2,6,42,42,28,0,102,10,2,4,3,15,2,0.240469,0.314961,0.363636,0.678597,0.300961,0.0727273,0.264935,0.27451,0.123167,6.35218,0.323404,,,41.7103,-3.78041,3.3,1.57361,1.57361,1.48094,-3.0489405393600464,4.7146090269088745,89.8696,380.9,4.095698924,380.9,4.095698924,999,0,2B/3B,/players/ethan-gourson/sa3025248/stats/batting,27,NL,Duce Gourson,701546,sa3025248,sa3025248
CLE,Guardians,125,393,447,96,65,18,2,11,50,47,47,2,130,4,2,1,6,9,3,0.244275,0.329596,0.384224,0.71382,0.314138,0.105145,0.290828,0.361538,0.139949,4.65376,0.334646,,,53.2097,0.393178,3,-0.181143,-0.181143,1.47299,0.9392337650060654,-1.927248477935791,102.127,473.3,3.7864,473.3,3.7864,999,0.00666667,OF,/players/nolan-jones/20529/stats/batting,5,AL,Nolan Jones,666134,20529,20529
CLE,Guardians,125,445,504,111,68,24,6,13,61,64,46,0,140,8,4,1,6,6,2,0.249438,0.328032,0.417978,0.746009,0.325307,0.0912698,0.277778,0.328571,0.168539,5.72359,0.331081,,,64.565,5.01347,0.9,-0.424439,-0.424439,1.47295,5.408964216709137,-8.359259247779846,109.82,570.4,4.5632,570.4,4.5632,999,0.04166667,1B/OF,/players/cj-kayfus/33704/stats/batting,5,AL,CJ Kayfus,692216,33704,33704
WSN,Nationals,117,420,466,102,63,22,1,16,50,59,38,1,110,5,3,0,10,2,0,0.242857,0.311159,0.414286,0.725444,0.315082,0.0815451,0.236051,0.345455,0.171429,3.00253,0.289562,,,55.8284,0.766872,6.9,-0.293176,-0.293176,1.46804,0.5057529211044312,-1.661139965057373,101.447,503.9,4.306837606,503.9,4.306837606,999,0.09090909,1B/DH,/players/andres-chaparro/21797/stats/batting,24,NL,Andrés Chaparro,665953,21797,21797
COL,Rockies,133,443,520,114,78,21,3,12,57,51,69,1,145,5,2,1,7,5,3,0.257336,0.362235,0.399549,0.761784,0.337747,0.132692,0.278846,0.475862,0.142212,3.80432,0.354167,,,71.8668,10.4248,-5.7,-1.2254,-1.2254,1.46507,0.8083584308624268,-3.789358973503113,103.3,609.3,4.581203007,609.3,4.581203007,747.9500122070312,0.16129032,2B,/players/edouard-julien/27534/stats/batting,19,NL,Edouard Julien,666397,27534,27534
HOU,Astros,101,362,403,79,46,17,1,15,46,53,32,0,87,5,4,0,8,0,0,0.218232,0.287841,0.395028,0.682869,0.297166,0.0794045,0.215881,0.367816,0.176796,2.03609,0.242424,,,42.4186,-5.19894,-1.6,-0.547939,-0.547939,1.46242,-5.3806368708610535,5.803733229637146,89.8255,387.4,3.835643564,387.4,3.835643564,999,0,C,/players/carlos-perez/10642/stats/batting,21,AL,Carlos Pérez,542208,10642,10642
LAA,Angels,110,388,464,91,54,15,1,21,62,60,67,7,142,6,3,0,5,2,0,0.234536,0.353448,0.440722,0.79417,0.342717,0.144397,0.306034,0.471831,0.206186,3.36827,0.307018,,,65.9996,11.1745,0,-0.392201,-0.392201,1.46112,10.245009899139404,-11.93415641784668,119.451,591,5.372727272,591,5.372727272,178.6199951171875,0.828125,OF,/players/mike-trout/10155/stats/batting,1,AL,Mike Trout,545361,10155,10155
NYM,Mets,116,464,522,114,74,22,5,13,72,65,48,2,110,8,2,0,7,11,3,0.24569,0.325671,0.398707,0.724377,0.316992,0.091954,0.210728,0.436364,0.153017,6.19692,0.294461,,,63.3466,1.6683,-8.9,0.126434,0.126434,1.4575,3.860505238175392,-6.982010245323181,106.036,569.4,4.908620689,569.4,4.908620689,999,0,OF,/players/carson-benge/sa3025452/stats/batting,25,NL,Carson Benge,701807,sa3025452,sa3025452
NYM,Mets,88,249,271,62,43,12,1,6,24,30,17,0,60,2,2,1,8,1,1,0.248996,0.3,0.37751,0.67751,0.296204,0.0627306,0.221402,0.283333,0.128514,2.59939,0.302703,,,28.3131,-3.7076,3.5,-0.618821,-0.618821,1.45703,-3.253957748413086,8.478689193725586,91.7957,251.2,2.854545454,251.2,2.854545454,999,0.01111111,C,/players/luis-torrens/15905/stats/batting,25,NL,Luis Torrens,620443,15905,15905
TOR,Blue Jays,124,461,514,103,65,22,4,12,64,58,43,0,148,4,3,3,5,28,7,0.223427,0.293542,0.366594,0.660136,0.290232,0.0836576,0.287938,0.290541,0.143167,7.31185,0.299342,,,51.2084,-9.52462,1.7,1.99399,1.99399,1.45625,-7.046334743499756,3.5885950326919556,85.0773,489.8,3.95,489.8,3.95,999,0.02702703,OF,/players/jonatan-clase/26599/stats/batting,14,AL,Jonatan Clase,682729,26599,26599
STL,Cardinals,116,418,468,98,62,22,2,12,55,57,36,0,137,9,4,1,7,24,5,0.23445,0.30621,0.382775,0.688985,0.302491,0.0769231,0.292735,0.262774,0.148325,6.34249,0.315018,,,51.2837,-4.01409,4.5,2.04603,2.04603,1.44835,-0.755563497543335,-0.6587300300598145,94.9491,485.4,4.184482758,485.4,4.184482758,999,0,OF,/players/joshua-bez/sa3017022/stats/batting,28,NL,Joshua Báez,695491,sa3017022,sa3017022
COL,Rockies,126,426,473,119,86,20,6,7,63,47,32,0,78,9,2,4,4,20,4,0.279343,0.341151,0.403756,0.744907,0.326913,0.0676533,0.164905,0.410256,0.124413,7.20455,0.326531,,,61.2103,5.32175,4.4,1.52352,1.52352,1.44625,-0.7873218059539795,-0.8138446807861328,95.8779,548.2,4.35079365,548.2,4.35079365,567.3800048828125,0.04545455,OF,/players/jake-mccarthy/21622/stats/batting,19,NL,Jake McCarthy,664983,21622,21622
SFG,Giants,95,346,383,92,65,21,3,3,40,40,24,0,66,7,2,4,2,1,2,0.265896,0.324538,0.369942,0.69448,0.306501,0.0626632,0.172324,0.363636,0.104046,3.57716,0.318996,,,43.2164,-2.03802,2.1,-1.2528,-1.2528,1.43878,-2.1871542930603027,3.507260322570801,97.9416,364.7,3.838947368,364.7,3.838947368,999,0,2B/3B,/players/dayson-croes/sa3067396/stats/batting,30,NL,Dayson Croes,806401,sa3067396,sa3067396
KCR,Royals,114,396,451,83,50,19,3,11,54,46,49,0,144,3,2,1,5,16,3,0.209596,0.3,0.356061,0.656061,0.291381,0.108647,0.31929,0.340278,0.146465,6.42277,0.296296,,,45.3527,-7.93638,5,1.29808,1.29808,1.43667,-8.137807130813599,6.657113432884216,82.2486,422.4,3.705263157,422.4,3.705263157,999,0.01388889,OF,/players/kameron-misner/26374/stats/batting,7,AL,Kameron Misner,670224,26374,26374
LAD,Dodgers,104,380,439,91,73,10,4,4,60,44,50,2,112,9,0,0,6,19,8,0.239474,0.341686,0.318421,0.660107,0.300033,0.113895,0.255125,0.446429,0.0789474,6.65221,0.329545,,,47.2299,-4.64131,8.9,-0.334356,-0.334356,1.42988,-4.690997451543808,4.060934543609619,91.6268,409.7,3.939423076,409.7,3.939423076,999,0,OF,/players/kole-myers/sa3038641/stats/batting,22,NL,Kole Myers,801887,sa3038641,sa3038641
SFG,Giants,96,325,358,78,54,13,3,8,51,42,23,0,81,7,1,2,6,25,4,0.24,0.303371,0.372308,0.675678,0.297578,0.0642458,0.226257,0.283951,0.132308,7.99403,0.295359,,,37.8018,-4.49867,6.6,2.80739,2.80739,1.42264,-0.6596615314483643,2.653791904449463,91.8288,368.1,3.834375,368.1,3.834375,999,0,OF,/players/jared-oliva/19968/stats/batting,30,NL,Jared Oliva,666931,19968,19968
CHC,Cubs,134,495,566,122,89,18,1,14,68,67,59,0,130,8,4,0,12,1,0,0.246465,0.333922,0.371717,0.705639,0.314051,0.10424,0.229682,0.453846,0.125253,2.70816,0.304225,,,67.3351,0.457809,4.6,-0.829861,-0.829861,1.42095,0.8557057976722717,-5.798295497894287,102.513,580.6,4.33283582,580.6,4.33283582,999,0,1B,/players/jonathon-long/sa3022864/stats/batting,17,NL,Jonathon Long,675085,sa3022864,sa3022864
BOS,Red Sox,95,308,344,75,53,16,1,5,39,35,28,0,68,4,2,2,8,6,1,0.243506,0.312865,0.350649,0.663515,0.294797,0.0813954,0.197674,0.411765,0.107143,4.84811,0.295359,,,35.5468,-5.09944,7.2,0.22934,0.22934,1.41313,-6.492020308971405,8.463962197303772,83.4222,315.7,3.323157894,315.7,3.323157894,999,0,3B,/players/vinny-capra/25040/stats/batting,3,AL,Vinny Capra,681962,25040,25040
PIT,Pirates,110,415,452,102,68,22,4,8,48,47,26,0,95,6,3,2,5,4,3,0.245783,0.297778,0.375904,0.673681,0.294434,0.0575221,0.210177,0.273684,0.13012,4.48318,0.298413,,,46.5736,-6.83367,6,-1.08872,-1.08872,1.41067,-8.91108512878418,7.66078782081604,85.3982,413.2,3.756363636,413.2,3.756363636,999,0,OF,/players/dominic-fletcher/26149/stats/batting,27,NL,Dominic Fletcher,666150,26149,26149
ATH,Athletics,125,474,531,115,77,23,5,10,63,69,44,0,191,11,2,0,8,27,5,0.242616,0.320151,0.375527,0.695678,0.307733,0.0828625,0.359699,0.230366,0.132911,7.31685,0.381818,,,60.4474,-2.29434,2.8,2.48099,2.48099,1.4086,-1.4553685188293457,-3.0531747341156006,93.7103,561.5,4.492,561.5,4.492,999,0,OF,/players/henry-bolte/sa3020006/stats/batting,10,AL,Henry Bolte,703607,sa3020006,sa3020006
PIT,Pirates,122,443,490,108,67,21,1,19,61,60,39,1,127,4,4,0,6,3,1,0.243792,0.308163,0.424379,0.732543,0.316712,0.0795918,0.259184,0.307087,0.180587,3.42402,0.295681,,,59.3522,1.45489,-4.2,-0.5291,-0.5291,1.40749,-0.1460176408290863,-2.3995882272720337,100.66,538.9,4.417213114,538.9,4.417213114,184.2899932861328,0.06766917,2B,/players/brandon-lowe/18882/stats/batting,27,NL,Brandon Lowe,664040,18882,18882
PIT,Pirates,106,357,393,89,65,15,3,6,45,37,25,0,79,5,2,4,7,3,2,0.2493,0.305913,0.358543,0.664456,0.293089,0.0636132,0.201018,0.316456,0.109244,4.56372,0.30292,,,40.0652,-6.37078,7.3,-0.846194,-0.846194,1.40604,-8.076607644557953,8.744003772735596,84.477,348.5,3.287735849,348.5,3.287735849,999,0,SS,/players/alika-williams/27604/stats/batting,27,NL,Alika Williams,675961,27604,27604
ARI,Diamondbacks,126,478,519,126,84,24,2,16,55,67,30,1,80,6,5,0,14,7,2,0.263598,0.312139,0.422594,0.734733,0.317224,0.0578035,0.154143,0.375,0.158996,4.05621,0.284238,,,63.0807,1.75685,1.2,-0.204634,-0.204634,1.40337,0.9701423197984695,-4.520899534225464,101.91,574.7,4.561111111,574.7,4.561111111,681.4000244140625,0.09230769,OF,/players/lourdes-gurriel-jr/19238/stats/batting,15,NL,Lourdes Gurriel Jr.,666971,19238,19238
NYM,Mets,119,422,487,86,58,14,1,13,62,60,47,1,150,15,3,0,9,14,6,0.203791,0.303901,0.334123,0.638025,0.286872,0.0965092,0.308008,0.313333,0.130332,5.18554,0.278626,,,47.1902,-10.3526,-2.6,-0.442703,-0.442703,1.39979,-8.867999911308289,6.346943378448486,85.4031,423.9,3.562184873,423.9,3.562184873,999,0,C,/players/christopher-suero/sa3018614/stats/batting,25,NL,Chris Suero,801523,sa3018614,sa3018614
TBR,Rays,119,400,447,102,80,14,2,6,48,43,36,1,101,5,1,5,6,20,6,0.255,0.323529,0.345,0.668529,0.297792,0.0805369,0.225951,0.356436,0.09,5.61605,0.326531,,,47.2772,-5.5393,1.8,0.750695,0.750695,1.39934,-5.150270462036133,3.442416191101074,88.7994,423.8,3.561344537,423.8,3.561344537,999,0,2B/3B,/players/raynel-delgado/sa3007288/stats/batting,12,AL,Raynel Delgado,669384,sa3007288,sa3007288
CLE,Guardians,127,454,503,115,77,19,2,17,56,66,44,1,143,3,2,0,12,2,2,0.253304,0.322068,0.4163,0.738367,0.321588,0.0874752,0.284294,0.307692,0.162996,3.02852,0.331081,,,62.9182,3.48487,-1.2,-1.23104,-1.23104,1.39555,3.0721343755722046,-6.744532823562622,107.259,555.5,4.374015748,555.5,4.374015748,999,0.03448276,OF,/players/johnathan-rodriguez/22530/stats/batting,5,AL,Johnathan Rodríguez,671286,22530,22530
TEX,Rangers,93,278,321,57,32,12,0,13,36,39,36,0,78,5,2,0,4,0,0,0.205036,0.305296,0.388489,0.693785,0.306079,0.11215,0.242991,0.461538,0.183453,1.31473,0.232804,,,36.1105,-1.81814,-1.7,-0.481922,-0.481922,1.38646,-1.6942897737026215,4.197266340255737,96.7955,321.2,3.45376344,321.2,3.45376344,999,0.02105263,C,/players/danny-jansen/16535/stats/batting,13,AL,Danny Jansen,643376,16535,16535
MIA,Marlins,109,343,403,83,63,14,1,5,38,39,44,0,61,11,4,1,5,2,0,0.241983,0.343284,0.332362,0.675645,0.306619,0.109181,0.151365,0.721311,0.090379,3.04937,0.27758,,,45.5116,-2.10596,-4.2,-0.378998,-0.378998,1.38166,-3.1073582470417023,3.203733444213867,94.2878,383.9,3.522018348,383.9,3.522018348,747.9299926757812,0.18918919,C/1B,/players/liam-hicks/29844/stats/batting,20,NL,Liam Hicks,689414,29844,29844
NYY,Yankees,124,332,386,72,49,15,1,7,49,38,40,0,96,8,3,3,2,40,10,0.216867,0.313316,0.331325,0.644641,0.290603,0.103627,0.248705,0.416667,0.114458,6.97155,0.280172,,,38.5724,-7.03642,-0.9,3.26446,3.26446,1.37822,-3.169623613357544,3.354849934577942,85.8575,378.2,3.05,378.2,3.05,203.77999877929688,0.01282051,2B/SS,/players/jose-caballero/23401/stats/batting,9,AL,José Caballero,676609,23401,23401
STL,Cardinals,99,299,349,71,47,18,0,6,43,38,37,1,38,8,2,3,6,11,4,0.237458,0.33526,0.35786,0.69312,0.309867,0.106017,0.108883,0.973684,0.120401,4.4927,0.252918,,,40.3336,-0.903485,0.6,-0.0388216,-0.0388216,1.37667,-0.03812077146722004,1.8823339939117432,100.002,351.9,3.554545454,351.9,3.554545454,999,0.03846154,2B/3B,/players/jose-fermin/21746/stats/batting,28,NL,José Fermín,665877,21746,21746
BAL,Orioles,89,314,345,69,43,14,1,11,33,38,27,1,119,2,2,0,8,0,0,0.219745,0.284058,0.375796,0.659854,0.287469,0.0782609,0.344928,0.226891,0.156051,1.8855,0.311828,,,33.5976,-7.16676,2.2,-0.468719,-0.468719,1.37548,-6.968566298484802,8.538183450698853,84.015,309.1,3.473033707,309.1,3.473033707,999,0,C,/players/sam-huff/22209/stats/batting,2,AL,Sam Huff,669087,22209,22209
TEX,Rangers,86,303,340,69,47,14,1,7,32,36,27,0,90,6,3,1,8,7,2,0.227723,0.300885,0.349835,0.65072,0.288643,0.0794118,0.264706,0.3,0.122112,4.48088,0.296651,,,33.4349,-6.73877,1.5,0.0528314,0.0528314,1.37142,-6.044307932257652,7.746325492858887,84.7849,302.2,3.513953488,302.2,3.513953488,999,0,C,/players/willie-maciver/24641/stats/batting,13,AL,Willie MacIver,680862,24641,24641
HOU,Astros,87,280,321,67,46,13,2,6,39,31,35,0,78,2,1,3,2,10,2,0.239286,0.327044,0.364286,0.69133,0.30788,0.109034,0.242991,0.448718,0.125,5.83338,0.309645,,,36.5798,-1.34885,6.3,0.633026,0.633026,1.36954,-0.4240944981575012,2.7616403102874756,97.2059,325.1,3.736781609,325.1,3.736781609,999,0,2B,/players/riley-unroe/sa737614/stats/batting,21,AL,Riley Unroe,624523,sa737614,sa737614
DET,Tigers,114,450,504,113,86,16,5,6,75,62,25,0,101,19,2,8,4,28,6,0.251111,0.316532,0.348889,0.665421,0.296522,0.0496032,0.200397,0.247525,0.0977778,8.05308,0.310145,,,52.7862,-6.76529,-1.3,2.28468,2.28468,1.3695,-4.513298034667969,0.5518518686294556,88.556,482.5,4.23245614,482.5,4.23245614,999,0,OF,/players/seth-stephenson/sa3020495/stats/batting,6,AL,Seth Stephenson,700931,sa3020495,sa3020495
WSN,Nationals,83,280,308,70,50,12,3,5,33,32,24,1,52,1,2,1,6,7,1,0.25,0.309446,0.367857,0.677303,0.296439,0.0779221,0.168831,0.461538,0.117857,5.94872,0.288889,,,32.2374,-4.15521,1.1,0.501959,0.501959,1.36829,-3.6320610642433167,6.758436322212219,88.6753,296.4,3.571084337,296.4,3.571084337,999,0.05882353,C,/players/drew-millas/25643/stats/batting,24,NL,Drew Millas,686452,25643,25643
SFG,Giants,131,498,550,115,76,21,5,13,75,61,43,0,166,4,3,2,5,20,4,0.230924,0.29562,0.371486,0.667106,0.292673,0.0781818,0.301818,0.259036,0.140562,7.14103,0.31677,,,55.8852,-9.10155,-1.1,1.54992,1.54992,1.35592,-5.966742038726807,0.9208699464797974,88.469,525.4,4.010687022,525.4,4.010687022,999,0,OF,/players/grant-mccray/25690/stats/batting,30,NL,Grant McCray,687529,25690,25690
PHI,Phillies,105,409,458,91,53,20,2,16,60,67,33,0,144,11,2,3,7,16,7,0.222494,0.296703,0.398533,0.695236,0.304038,0.0720524,0.31441,0.229167,0.176039,6.24476,0.298805,,,50.7633,-3.35289,0.8,-0.306984,-0.306984,1.35125,-4.513489842414856,2.482833683490753,92.2507,463.2,4.411428571,463.2,4.411428571,999,0,OF,/players/pedro-leon/27781/stats/batting,26,NL,Pedro León,694175,27781,27781
LAA,Angels,100,282,311,73,57,14,1,1,33,25,16,0,30,9,0,4,6,6,1,0.258865,0.319218,0.326241,0.645459,0.289936,0.0514469,0.096463,0.533333,0.0673759,5.05784,0.286853,,,30.9093,-5.83773,7.3,0.249145,0.249145,1.35034,-5.948682427406311,8.442710399627686,83.0914,266.1,2.661,266.1,2.661,999,0.01923077,2B/3B,/players/nick-madrigal/20521/stats/batting,1,AL,Nick Madrigal,663611,20521,20521
,,114,389,436,92,56,18,1,17,57,54,40,1,88,4,3,0,6,3,0,0.236504,0.311927,0.419023,0.73095,0.317303,0.0917431,0.201835,0.454545,0.182519,3.88306,0.261324,,,53.0204,1.50368,2.8,-0.0535658,-0.0535658,1.34411,0.6375031247735023,-2.0059964656829834,101.337,481.6,4.224561403,481.6,4.224561403,999,0,OF,/players/max-kepler/12144/stats/batting,-1,,Max Kepler,596146,12144,12144
MIA,Marlins,122,462,521,112,70,25,2,15,60,63,52,1,165,4,3,0,3,4,3,0.242424,0.322457,0.402597,0.725054,0.317214,0.0998081,0.316699,0.315152,0.160173,3.64324,0.340351,,,63.3195,1.75934,1.8,-1.25376,-1.25376,1.33945,-0.2990620732307434,-3.9429452419281006,101.546,557.3,4.568032786,557.3,4.568032786,565.9400024414062,0.11111111,OF,/players/owen-caissie/27496/stats/batting,20,NL,Owen Caissie,683357,27496,27496
MIL,Brewers,78,244,275,55,31,10,0,14,31,41,22,0,74,7,2,0,6,0,0,0.22541,0.305455,0.438525,0.743979,0.322422,0.08,0.269091,0.297297,0.213115,1.20437,0.259494,,,34.5848,2.09145,-3.7,-0.3961,-0.3961,1.33458,2.22694593667984,1.352174997329712,108.093,311.6,3.994871794,311.6,3.994871794,999,0.23333333,C,/players/gary-sanchez/11442/stats/batting,23,NL,Gary Sánchez,596142,11442,11442
TBR,Rays,129,427,505,107,72,21,0,14,63,63,66,0,128,8,4,0,13,3,1,0.250585,0.358416,0.398126,0.756542,0.336166,0.130693,0.253465,0.515625,0.147541,2.7019,0.321799,,,69.1454,9.4758,-3.4,-0.773362,-0.773362,1.32981,8.293842673301697,-12.67763090133667,115.234,589.6,4.570542635,589.6,4.570542635,999,0.54347826,DH/OF,/players/justyn-henry-malloy/29606/stats/batting,12,AL,Justyn-Henry Malloy,669234,29606,29606
ATH,Athletics,116,321,352,78,50,18,1,9,38,44,25,0,65,4,2,0,6,5,2,0.242991,0.303977,0.389408,0.693385,0.303273,0.0710227,0.184659,0.384615,0.146417,4.1875,0.277108,,,38.796,-2.79554,2.9,-0.340567,-0.340567,1.32972,-2.9078533947467804,4.193356990814209,93.8463,349.2,3.010344827,349.2,3.010344827,999,0.02298851,2B/3B,/players/andy-ibanez/18819/stats/batting,10,AL,Andy Ibáñez,628451,18819,18819
TEX,Rangers,143,465,533,113,78,23,2,10,65,45,51,1,100,12,2,3,5,10,3,0.243011,0.332075,0.365591,0.697667,0.310788,0.0956848,0.187617,0.51,0.122581,4.78593,0.288515,,,61.9968,-0.981209,-11.1,-0.152786,-0.152786,1.32925,-0.12814867310225964,-5.224780082702637,100.039,539.5,3.772727272,539.5,3.772727272,454.54998779296875,0.07284768,3B/SS,/players/josh-smith/26396/stats/batting,13,AL,Josh Smith,669701,26396,26396
MIL,Brewers,99,302,344,67,46,13,2,6,43,34,36,0,95,2,3,1,4,12,4,0.221854,0.306122,0.337748,0.643871,0.287455,0.104651,0.276163,0.378947,0.115894,6.01433,0.29902,,,33.4964,-7.14987,6.9,0.20739,0.20739,1.329,-6.619340628385544,8.163962483406067,83.256,304.3,3.073737373,304.3,3.073737373,999,0.01886792,OF,/players/blake-perkins/19921/stats/batting,23,NL,Blake Perkins,663368,19921,19921
STL,Cardinals,115,393,460,109,87,17,1,4,53,43,53,0,74,1,4,9,6,16,6,0.277354,0.361419,0.356234,0.717653,0.321857,0.115217,0.16087,0.716216,0.0788804,4.57253,0.329154,,,57.6397,3.2872,-8.3,-0.18794,-0.18794,1.32858,4.291024848818779,-6.609817981719971,108.215,485.6,4.222608695,485.6,4.222608695,999,0,OF,/players/bryan-torres/sa885119/stats/batting,28,NL,Bryan Torres,663494,sa885119,sa885119
MIN,Twins,124,488,534,132,88,32,3,9,55,64,32,0,92,10,4,0,19,5,3,0.270492,0.325843,0.403689,0.729531,0.318639,0.0599251,0.172285,0.347826,0.133197,3.84699,0.314578,,,65.5173,2.42113,-0.5,-1.08677,-1.08677,1.32737,0.9805209636688232,-6.3862433433532715,103.285,572.8,4.619354838,572.8,4.619354838,999,0,OF,/players/gabriel-gonzalez/sa3015723/stats/batting,8,AL,Gabriel Gonzalez,694224,sa3015723,sa3015723
COL,Rockies,122,453,501,118,77,25,4,12,58,57,37,0,144,7,3,1,9,10,4,0.260486,0.324,0.412804,0.736804,0.321342,0.0738523,0.287425,0.256944,0.152318,5.53772,0.353333,,,62.5677,3.37074,-4.1,-0.436872,-0.436872,1.32396,-5.150544971227646,1.4224867820739746,92.0617,555.7,4.554918032,555.7,4.554918032,999,0,2B/3B,/players/chad-stevens/29614/stats/batting,19,NL,Chad Stevens,677060,29614,29614
ATL,Braves,118,389,425,86,60,15,1,10,39,43,31,0,83,2,3,0,10,2,0,0.22108,0.28,0.341902,0.621902,0.274264,0.0729412,0.195294,0.373494,0.120823,3.06246,0.254181,,,36.8319,-13.3851,3.3,-0.213956,-0.213956,1.32379,-12.79704363644123,11.107907056808472,74.8796,338.6,2.869491525,338.6,2.869491525,999,0.2195122,C,/players/jonah-heim/16930/stats/batting,16,NL,Jonah Heim,641680,16930,16930
,,118,415,460,95,59,24,1,11,45,48,34,0,127,6,3,2,8,4,3,0.228916,0.29476,0.371084,0.665844,0.292463,0.073913,0.276087,0.267717,0.142169,3.20284,0.3,,,46.662,-7.69059,2.3,-1.08212,-1.08212,1.31942,-9.77889597415924,7.370546579360962,84.0483,414.9,3.516101694,414.9,3.516101694,999,0,3B,/players/cam-devanney/25688/stats/batting,-1,,Cam Devanney,687478,25688,25688
NYY,Yankees,122,421,471,105,72,17,2,14,66,55,45,1,118,2,3,0,6,23,4,0.249406,0.322718,0.39905,0.721767,0.315699,0.0955414,0.250531,0.381356,0.149644,6.38173,0.311644,,,56.6633,1.01104,-2.1,2.18293,2.18293,1.31453,3.928951144218445,-7.291799068450928,103.145,532.8,4.367213114,532.8,4.367213114,351.7099914550781,0.13043478,OF,/players/jasson-dominguez/28080/stats/batting,9,AL,Jasson Domínguez,691176,28080,28080
CLE,Guardians,127,408,444,94,60,19,2,13,46,49,26,1,136,6,3,1,11,7,4,0.230392,0.284424,0.382353,0.666777,0.289608,0.0585586,0.306306,0.191176,0.151961,4.42906,0.30916,,,44.0097,-8.4523,1.2,-0.838822,-0.838822,1.31033,-8.568805932998657,6.09417986869812,85.2286,405.2,3.190551181,405.2,3.190551181,747.72998046875,0,SS,/players/gabriel-arias/22563/stats/batting,5,AL,Gabriel Arias,672356,22563,22563
BOS,Red Sox,104,329,382,81,62,13,3,3,60,49,22,0,83,23,1,7,2,33,6,0.246201,0.336,0.331307,0.667307,0.303134,0.0575916,0.217277,0.26506,0.0851064,8.45016,0.319672,,,42.0591,-3.07715,-0.4,3.43652,3.43652,1.30036,-1.441711187362671,1.0035861432552338,89.1651,388.5,3.735576923,388.5,3.735576923,999,0,OF,/players/braiden-ward/sa3017332/stats/batting,3,AL,Braiden Ward,685274,sa3017332,sa3017332
NYM,Mets,103,358,399,91,66,17,4,4,63,42,35,1,93,3,2,1,4,20,6,0.25419,0.324121,0.357542,0.681662,0.301477,0.0877193,0.233083,0.376344,0.103352,7.54709,0.330798,,,43.3942,-3.75072,-0.8,0.862924,0.862924,1.29242,-1.3087872862815857,0.6660494208335876,95.4077,396.5,3.849514563,396.5,3.849514563,999,0.18181818,2B/OF,/players/ji-hwan-bae/23818/stats/batting,25,NL,Ji Hwan Bae,678225,23818,23818
BAL,Orioles,89,307,349,73,42,13,0,18,47,49,35,2,98,4,3,0,7,5,1,0.237785,0.320917,0.456026,0.776943,0.33348,0.100287,0.280802,0.357143,0.218241,3.73434,0.283505,,,47.0245,5.78744,-2.1,0.0689504,0.0689504,1.28873,6.531036138534546,-5.947001695632935,115.71,432.4,4.858426966,432.4,4.858426966,514.9400024414062,0.25,OF,/players/tyler-oneill/15711/stats/batting,2,AL,Tyler O'Neill,641933,15711,15711
CIN,Reds,148,538,610,127,68,23,1,35,78,99,53,1,187,11,8,0,10,3,1,0.236059,0.313115,0.477695,0.79081,0.337592,0.0868852,0.306557,0.283422,0.241636,3.09894,0.283951,,,84.2286,12.1524,0,-0.674337,-0.674337,1.28738,7.977285146713257,-15.689300537109375,111.967,769.5,5.199324324,769.5,5.199324324,99.44000244140625,0.02484472,3B,/players/eugenio-suarez/12552/stats/batting,18,NL,Eugenio Suárez,553993,12552,12552
ATH,Athletics,144,511,566,129,80,25,1,23,62,86,46,2,130,6,3,0,15,4,2,0.252446,0.319788,0.440313,0.760101,0.328181,0.0812721,0.229682,0.353846,0.187867,2.96757,0.293629,,,73.8284,6.95109,-5,-0.877252,-0.877252,1.2856,4.323580086231232,-11.238976955413818,107.796,663.8,4.609722222,663.8,4.609722222,83.18000030517578,0.00632911,1B/OF,/players/tyler-soderstrom/27467/stats/batting,10,AL,Tyler Soderstrom,691016,27467,27467
LAA,Angels,114,405,443,95,63,12,1,19,45,53,31,0,123,5,1,1,8,2,2,0.234568,0.29638,0.409877,0.706257,0.307596,0.0699774,0.277652,0.252033,0.175309,2.42909,0.287879,,,50.3802,-1.96363,-7.4,-1.0726,-1.0726,1.27244,-3.549175977706909,0.7385945320129395,95.2568,452.3,3.967543859,452.3,3.967543859,244.8000030517578,0.08333333,C,/players/logan-ohoppe/24729/stats/batting,1,AL,Logan O'Hoppe,681351,24729,24729
