Team,ShortName,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,OBP,SLG,OPS,wOBA,BB%,K%,BB/K,ISO,Spd,BABIP,UBR,GDPRuns,wRC,wRAA,UZR,wBsR,BaseRunning,WAR,Off,Def,wRC+,FPTS,FPTS_G,SPTS,SPTS_G,ADP,Pos,minpos,UPURL,teamid,League,PlayerName,xMLBAMID,playerids,playerid
,,142.857,514.23,600,120.929,80.1165,24.1118,0.885981,15.8148,69.7041,62.0973,72.4689,1.21466,130.307,7.91123,4.2,1.19,,9.07929,3.69106,0.235165,0.336182,0.377763,0.713946,0.317091,0.120781,0.217178,0.556142,0.142598,3.85973,0.282331,,,72.8606,1.96603,-2.57143,-0.747222,-1.065,1.23163,0.7313117980957031,-8.999999761581421,102.533,635.2,4.441958041,635.2,4.441958041,999,0.91666667,OF,/players/jesse-winker/13590/stats/batting,-1,,Jesse Winker,608385,13590,13590
WSN,Nationals,142.857,544.05,600,136.04,91.3602,28.9512,2.09127,13.6375,68.0333,63.8845,45.0804,0.620432,150.606,3.3,4.2,3.37,,19.3036,8.65865,0.250051,0.309104,0.386153,0.695257,0.303832,0.075134,0.25101,0.299326,0.136102,4.96137,0.318752,,,66.4018,-4.49283,-4.88571,-0.603571,-0.87,1.23094,-5.532542824745178,-2.742856979370117,93.4251,599.6,4.193006993,599.6,4.193006993,999,0,3B,/players/jose-tena/23691/stats/batting,24,NL,José Tena,677588,23691,23691
STL,Cardinals,142.857,528.982,600,116.563,77.633,22.0781,0.522271,16.3295,62.8079,60.8823,58.572,0.205,150.018,6.40547,4.2,1.84,,5.11335,1.29502,0.220353,0.303498,0.356674,0.660172,0.293045,0.09762,0.25003,0.390433,0.136321,3.25437,0.273238,,,61.1471,-9.74755,-0.571429,-0.447777,-0.649,1.23041,-10.566262066364288,2.285714328289032,86.0152,547.8,3.83076923,547.8,3.83076923,999,0,C,/players/christopher-heath/sa3069050/stats/batting,28,NL,Chase Heath,800840,sa3069050,sa3069050
SEA,Mariners,142.857,523.283,600,115.496,74.3491,21.6699,0.687802,18.7889,66.1514,64.0775,65.6819,0.678,156.651,6.73513,4.2,0.1,,3.52752,1.37469,0.220714,0.31324,0.372471,0.685712,0.303593,0.10947,0.261085,0.419288,0.151758,2.85826,0.274702,,,66.2853,-4.60929,-5.2,-0.821884,-1.162,1.23007,-5.941009283065796,-2.3428568840026855,93.2609,592.9,4.146153846,592.9,4.146153846,999,0.47560976,C/DH,/players/mitch-garver/15161/stats/batting,11,AL,Mitch Garver,641598,15161,15161
NYM,Mets,142.857,538.544,600,126.735,88.7775,24.332,0.654448,12.9709,61.7935,58.5055,51.9456,0.0978,121.918,2.2,4.2,3.11,,22.1468,8.99957,0.235328,0.303038,0.355195,0.658234,0.291064,0.086576,0.203196,0.426071,0.119867,4.44272,0.278932,,,60.1817,-10.7129,-3.53332,-0.199001,-0.314,1.22828,-11.196616053581238,2.8952505588531494,84.6539,548.3,3.834265734,548.3,3.834265734,999,0,SS,/players/jeremy-rodriguez/sa3021101/stats/batting,25,NL,Jeremy Rodriguez,807007,sa3021101,sa3021101
TBR,Rays,142.857,531.322,600,121.323,80.2198,25.3322,2.18528,13.5859,67.3071,59.7752,57.4344,0.279,124.551,4.29323,4.2,2.75,,16.5615,8.23834,0.228342,0.30649,0.360956,0.667445,0.295267,0.095724,0.207586,0.46113,0.132614,4.7494,0.271116,,,62.2295,-8.66511,-0.229064,-0.996694,-1.402,1.22607,-10.236823558807373,1.9137930423021317,87.5416,555,3.881118881,555,3.881118881,999,0,2B/3B,/players/narciso-polanco/sa3018564/stats/batting,12,AL,Narciso Polanco,800440,sa3018564,sa3018564
BAL,Orioles,142.857,537.81,600,121.189,78.1311,23.7946,2.6481,16.6153,67.8358,62.9083,50.2934,0.215,150.884,5.46618,4.2,2.23,,24.785,3.53006,0.225338,0.296014,0.372112,0.668126,0.293457,0.0838223,0.251473,0.333324,0.146774,6.05297,0.279227,,,61.3476,-9.54705,-4.29044,2.6289,3.539,1.22583,-6.177764415740967,-2.1475844383239746,86.298,587.4,4.107692307,587.4,4.107692307,999,0,OF,/players/william-trimble/sa3017180/stats/batting,2,AL,Reed Trimble,701655,sa3017180,sa3017180
LAD,Dodgers,142.857,518.068,600,118.748,81.107,23.9678,1.15221,12.5211,66.9609,56.9619,66.9343,0.618218,115.71,8.7172,4.2,2.08,,10.5565,3.78095,0.229213,0.325126,0.352431,0.677558,0.303137,0.111557,0.192849,0.578468,0.123218,4.12805,0.269586,,,66.0633,-4.83136,-4.8,-0.46786,-0.68,1.22451,-5.681071937084198,-2.6571431159973145,92.9478,583.6,4.081118881,583.6,4.081118881,999,0.05454545,OF,/players/alex-call/19296/stats/batting,22,NL,Alex Call,669743,19296,19296
TEX,Rangers,142.857,544.453,600,129.257,86.2585,27.1676,-0.110236,15.9411,60.7594,65.4725,42.8467,0.261,134.117,5.72,4.2,2.78,,3.25533,3.39013,0.237407,0.297752,0.374738,0.67249,0.294843,0.0714112,0.223529,0.319472,0.137331,2.2711,0.284288,,,62.0228,-8.87184,0.8,-1.6256,-2.256,1.22283,-11.29755163192749,2.942857086658478,87.2501,551.4,3.855944055,551.4,3.855944055,999,0,2B/SS,/players/luis-marquez/sa3019498/stats/batting,13,AL,Luis Marquez,805058,sa3019498,sa3019498
WSN,Nationals,142.857,541.288,600,130.295,90.3155,21.4043,2.7744,15.8011,68.4515,60.3215,40.2915,0.451696,175.965,11.2,4.2,3.02,,22.8218,6.21058,0.240713,0.304511,0.378083,0.682593,0.299598,0.0671526,0.293276,0.228974,0.137369,5.76791,0.323684,,,64.3393,-6.55535,-5.21198,1.08784,1.437,1.22257,-5.288068532943726,-3.069124698638916,90.5167,595.3,4.162937062,595.3,4.162937062,999,0,OF,/players/andrew-pinckney/sa3022670/stats/batting,24,NL,Andrew Pinckney,687605,sa3022670,sa3022670
PHI,Phillies,142.857,532.79,600,125.402,88.0814,25.7305,0.815952,10.7742,62.8278,56.3396,50.7509,0.162,99.4747,8.93937,4.2,3.32,,3.15508,0.842859,0.235369,0.310204,0.347393,0.657596,0.29273,0.0845849,0.165791,0.510189,0.112024,2.99656,0.268612,,,60.9935,-9.90114,-0.171429,-0.688619,-0.976,1.22217,-11.046859920024872,2.6857143491506577,85.7986,534.4,3.737062937,534.4,3.737062937,999,0,C,/players/rafael-marchan/21646/stats/batting,26,NL,Rafael Marchán,665561,21646,21646
MIL,Brewers,142.857,544.069,600,130.402,83.4387,30.0076,-0.247304,17.2027,62.1695,69.7918,43.6207,0.529,121.342,5.74,4.2,2.37,,6.16662,3.80288,0.239678,0.300792,0.388779,0.689571,0.301112,0.0727012,0.202237,0.359485,0.149101,2.86845,0.276281,,,65.0765,-5.81811,-2.84693,-1.19723,-1.676,1.22148,-7.6638277769088745,-0.704073429107666,91.5563,581,4.062937062,581,4.062937062,999,0,OF,/players/handelfry-encarnacion/sa3024124/stats/batting,23,NL,Handelfry Encarnacion,821136,sa3024124,sa3024124
LAD,Dodgers,142.857,532.099,600,115.515,76.4673,23.2705,0.67144,15.1061,61.6366,59.997,56.891,0,177.374,4.51,4.2,2.3,,17.7203,4.79604,0.217094,0.295995,0.34852,0.644515,0.286174,0.0948183,0.295624,0.32074,0.131426,4.45128,0.292041,,,57.7996,-13.0951,1.88165,0.669848,0.872,1.22144,-12.392765760421753,4.0245068073272705,81.2948,537.2,3.756643356,537.2,3.756643356,999,0,SS,/players/kellon-lindsey/sa3067042/stats/batting,22,NL,Kellon Lindsey,813916,sa3067042,sa3067042
LAD,Dodgers,142.857,515.401,600,114.655,80.2901,20.8285,2.20843,11.3281,68.088,52.2304,72.155,0.341,125.002,5.52369,4.2,2.72,,3.96186,3.27299,0.222458,0.322016,0.337378,0.659394,0.296767,0.120258,0.208337,0.577228,0.11492,3.61997,0.269593,,,62.9599,-7.93477,-0.207792,-1.58858,-2.204,1.22091,-10.308483600616455,1.9350648671388626,88.5715,537.9,3.761538461,537.9,3.761538461,999,0,2B/SS,/players/eduardo-guerrero/sa3018536/stats/batting,22,NL,Eduardo Guerrero,800370,sa3018536,sa3018536
ATL,Braves,142.857,532.888,600,113.461,68.6352,20.9983,3.35043,20.4771,70.6147,65.6818,49.3016,0.328,193.649,12.8,4.2,0.81,,30.9438,4.42963,0.212917,0.293,0.380177,0.673177,0.295546,0.0821694,0.322749,0.254592,0.167259,7.03858,0.28791,,,62.3651,-8.52957,-6.56356,3.51383,4.743,1.22055,-3.9562883377075195,-4.420706748962402,87.7327,599.5,4.192307692,599.5,4.192307692,999,0,OF,/players/brewer-hicklen/20450/stats/batting,16,NL,Brewer Hicklen,676551,20450,20450
,,142.857,509.773,600,113.076,72.2799,22.4974,3.78834,14.5108,75.8238,58.0965,75.6754,0.93,156.621,8.65202,4.2,1.7,,10.5767,4.24831,0.221817,0.329941,0.366208,0.696149,0.310439,0.126126,0.261035,0.483175,0.144391,5.31516,0.287497,,,69.6202,-1.2744,0.41201,-0.652139,-0.934,1.21874,-2.378117322921753,-6.016561210155487,97.9636,615.1,4.301398601,615.1,4.301398601,999,0.11764706,DH/OF,/players/cooper-hummel/19458/stats/batting,-1,,Cooper Hummel,669450,19458,19458
ATH,Athletics,142.857,540.871,600,123.546,84.5885,25.01,1.08143,12.8664,61.4189,58.6728,42.1891,0,139.078,9.12,4.2,3.62,,2.58478,1.1247,0.228421,0.293195,0.350025,0.64322,0.284449,0.0703152,0.231797,0.303348,0.121604,3.07836,0.281538,,,56.9596,-13.935,-0.857143,-0.84078,-1.183,1.21843,-15.287763953208923,6.890110075473785,80.1102,509.7,3.564335664,509.7,3.564335664,999,0,C,/players/dylan-fien/sa3067509/stats/batting,10,AL,Dylan Fien,814504,sa3067509,sa3067509
ARI,Diamondbacks,142.857,528.966,600,111.275,75.7018,22.387,1.48843,11.6981,61.6219,53.8975,58.0472,0,156.949,5.46715,4.2,3.32,,8.10736,2.33087,0.210364,0.292937,0.324659,0.617596,0.276709,0.0967453,0.261582,0.369847,0.114295,4.28704,0.273174,,,53.1886,-17.706,-0.857143,-0.252117,-0.382,1.21814,-18.25769618153572,9.857142984867096,74.7927,473.5,3.311188811,473.5,3.311188811,999,0,C,/players/moises-alcala/sa3016628/stats/batting,15,NL,Moises Alcala,691278,sa3016628,sa3016628
PIT,Pirates,142.857,540.052,600,125.907,80.1221,28.0873,4.13122,13.5666,71.9552,62.23,49.7483,0.281,156.367,2.83,4.2,3.17,,22.4093,5.2122,0.233139,0.299056,0.375809,0.674865,0.295532,0.0829138,0.260611,0.318151,0.14267,6.44306,0.30012,,,62.3586,-8.53604,-3.80796,1.47319,1.963,1.21739,-6.742753267288208,-1.6651053428649902,87.7236,588,4.111888111,588,4.111888111,999,0,OF,/players/brian-sanchez/sa3021860/stats/batting,27,NL,Brian Sanchez,809331,sa3021860,sa3021860
CHW,White Sox,142.857,533.547,600,127.119,88.3723,24.5576,0.801928,13.3869,64.0417,59.3226,54.2657,0.41195,128.021,5.03681,4.2,2.95,,22.3436,4.93164,0.238252,0.312237,0.362556,0.674793,0.298584,0.0904429,0.213368,0.423882,0.124304,4.76831,0.286955,,,63.8453,-7.0493,-5.30159,1.47694,1.969,1.2173,-5.250017046928406,-3.1587300300598145,89.8201,582.4,4.072727272,582.4,4.072727272,999,0,OF,/players/ely-brown/sa3027822/stats/batting,4,AL,Ely Brown,836058,sa3027822,sa3027822
PIT,Pirates,142.857,534.941,600,129.826,98.3934,20.9927,3.9789,6.46047,68.7623,46.1132,53.7529,0,99.6819,2.64623,4.2,4.46,,25.103,5.10465,0.242691,0.312699,0.333041,0.64574,0.288229,0.0895882,0.166137,0.539245,0.0903501,6.19133,0.284909,,,58.801,-12.0937,-0.857143,1.90827,2.561,1.21649,-9.702387571334839,1.2857142090797424,82.7068,537.6,3.759440559,537.6,3.759440559,999,0,2B/OF,/players/mitchell-jebb/sa3022565/stats/batting,27,NL,Mitch Jebb,694991,sa3022565,sa3022565
MIN,Twins,142.857,548.716,600,126.854,75.3475,23.174,4.78328,23.5495,75.6026,72.8372,42.0119,0.744,143.645,4.46,4.2,0.612,,7.83437,2.26305,0.231184,0.289172,0.419604,0.708776,0.305383,0.0700199,0.239408,0.292472,0.18842,5.32978,0.267822,,,67.157,-3.73763,-6.39405,-0.159183,-0.264,1.21589,-4.171343147754669,-4.251189708709717,94.4901,630.6,4.409790209,630.6,4.409790209,700.5,0.00746269,1B,/players/kody-clemens/20572/stats/batting,8,AL,Kody Clemens,665019,20572,20572
WSN,Nationals,142.857,537.78,600,129.609,91.6143,24.9027,0.0162692,13.0761,61.1895,59.3764,52.1215,0.296,139.273,2.75833,4.2,3.14,,15.3421,3.69624,0.241008,0.3091,0.36032,0.66942,0.295883,0.0868692,0.232121,0.374241,0.119312,3.97991,0.299086,,,62.5295,-8.36514,-2.82857,0.589593,0.762,1.2122,-7.772852957248688,-0.6857142448425293,87.9646,567,3.965034965,567,3.965034965,999,0.02857143,OF,/players/robert-hassell-iii/27482/stats/batting,24,NL,Robert Hassell III,690987,27482,27482
WSN,Nationals,142.857,542.816,600,130.523,92.1017,24.7145,3.23907,10.4678,67.5096,55.2224,46.8438,0.0275,110.007,2.31,4.2,3.83,,14.3412,3.76651,0.240456,0.301385,0.355773,0.657158,0.289717,0.078073,0.183345,0.425826,0.115317,5.25375,0.281462,,,59.5255,-11.3691,-0.285714,0.393456,0.497,1.21099,-11.041820257902145,2.5714286267757416,83.7286,536.6,3.752447552,536.6,3.752447552,999,0.05882353,C,/players/drew-millas/25643/stats/batting,24,NL,Drew Millas,686452,25643,25643
MIL,Brewers,142.857,530.566,600,113.455,77.7978,23.5634,0.135869,11.9582,58.3863,55.5042,55.7142,0,161.308,6.18,4.2,3.34,,2.85639,0.821213,0.213838,0.293885,0.326378,0.620263,0.277741,0.092857,0.268847,0.34539,0.112539,2.55588,0.280767,,,53.6917,-17.2029,-0.857143,-0.687223,-0.974,1.20904,-18.346592903137207,9.857142984867096,75.5021,473.1,3.308391608,473.1,3.308391608,999,0,C,/players/luis-corobo/sa3024153/stats/batting,23,NL,Luis Corobo,821818,sa3024153,sa3024153
MIA,Marlins,142.857,534.311,600,127.607,90.8953,23.9558,2.39127,10.3641,66.4948,54.2946,39.9793,0.198,122.026,17.3,4.2,4.21,,50.2123,17.9285,0.238825,0.31032,0.350802,0.661122,0.294003,0.0666322,0.203376,0.32763,0.111977,6.64719,0.288688,,,61.6136,-9.28102,-3.49451,1.72353,2.298,1.20751,-7.152739763259888,-1.3516483306884766,86.6731,573.4,4.009790209,573.4,4.009790209,999,0,OF,/players/emaarion-boyd/sa3020281/stats/batting,20,NL,Emaarion Boyd,702708,sa3020281,sa3020281
TOR,Blue Jays,142.857,540.309,600,124.713,80.3949,25.2549,1.68314,17.3798,66.1188,65.5601,48.5617,0.364001,166.772,4.84951,4.2,2.08,,22.5277,5.82063,0.230817,0.297906,0.380289,0.678195,0.296985,0.0809361,0.277954,0.291185,0.149471,5.36438,0.297852,,,63.0663,-7.82827,-4.35148,1.24096,1.646,1.20176,-6.351988673210144,-2.208627700805664,88.7217,592.6,4.144055944,592.6,4.144055944,999,0,3B,/players/charles-mcadoo/sa3022823/stats/batting,14,AL,Charles McAdoo,807727,sa3022823,sa3022823
ARI,Diamondbacks,142.857,543.171,600,126.743,81.4079,25.7917,0.333836,19.21,63.0942,68.9331,41.6419,0.460337,139.333,9.07728,4.2,1.91,,1.23397,0.287566,0.23334,0.296716,0.388152,0.684868,0.299223,0.0694031,0.232221,0.298866,0.154812,2.09503,0.276558,,,64.1562,-6.73842,-2.77616,-0.74019,-1.05,1.19861,-7.958139181137085,-0.6332986354827881,90.2585,577.1,4.035664335,577.1,4.035664335,999,0,3B,/players/yassel-soler/sa3022281/stats/batting,15,NL,Yassel Soler,807957,sa3022281,sa3022281
CLE,Guardians,142.857,534.031,600,116.901,75.261,25.5585,1.00425,15.0772,62.898,61.9394,55.9994,0,181.759,3.41947,4.2,2.35,,18.4694,5.26364,0.218903,0.295022,0.355222,0.650244,0.287644,0.0933324,0.302932,0.308097,0.136319,4.78028,0.298258,,,58.5157,-12.379,-3.33835,0.649209,0.843,1.19615,-11.705687940120697,3.0902254581451416,82.3045,540.5,3.779720279,540.5,3.779720279,999,0,SS,/players/milan-tolentino/sa3014544/stats/batting,5,AL,Milan Tolentino,675455,sa3014544,sa3014544
,,142.857,528.51,600,116.239,77.0493,22.7662,1.01158,15.4122,63.8454,60.052,55.1685,0.164,158.655,9.86177,4.2,2.26,,4.9927,1.19589,0.219938,0.303258,0.354327,0.657585,0.292267,0.0919475,0.264426,0.347726,0.134389,3.61831,0.281136,,,60.768,-10.1267,-0.571429,-0.42808,-0.622,1.19439,-10.918365716934204,2.285714328289032,85.4806,535.7,3.746153846,535.7,3.746153846,999,0,C,/players/max-stassi/10059/stats/batting,-1,,Max Stassi,545358,10059,10059
CHW,White Sox,142.857,517.835,600,116.667,82.5403,24.193,0.652353,9.28126,63.2296,52.2733,63.7079,0.169,124.162,10.6768,4.2,3.58,,2.60322,0.4514,0.225297,0.320331,0.328306,0.648636,0.29302,0.10618,0.206936,0.513104,0.103008,2.89826,0.276345,,,61.1345,-9.76014,-0.571429,-0.699064,-0.989,1.19434,-10.918852508068085,2.285714328289032,85.9975,527.8,3.69090909,527.8,3.69090909,999,0,C,/players/jackson-appel/sa3025367/stats/batting,4,AL,Jackson Appel,815096,sa3025367,sa3025367
TEX,Rangers,142.857,539.827,600,125.565,83.3939,25.9995,1.19866,14.973,64.0198,62.7306,49.3334,0.209,147.528,3.84,4.2,2.8,,9.46094,4.00365,0.232603,0.299294,0.368416,0.66771,0.293613,0.0822223,0.24588,0.334401,0.135813,3.97382,0.289868,,,61.4235,-9.47112,-0.224026,-0.64757,-0.924,1.19302,-10.56483769416809,1.9188310950994492,86.405,552.6,3.864335664,552.6,3.864335664,999,0,3B,/players/esteban-mejia/sa3018527/stats/batting,13,AL,Esteban Mejia,800354,sa3018527,sa3018527
SFG,Giants,142.857,536.531,600,121.707,80.6422,23.8251,0.540998,16.6989,62.5507,63.2353,48.4063,0.222,141.96,8.69317,4.2,2.17,,3.06082,1.53022,0.226841,0.299093,0.366635,0.665728,0.29361,0.0806772,0.2366,0.340985,0.139794,2.78104,0.274839,,,61.422,-9.47262,-0.571429,-0.922347,-1.297,1.19224,-10.939334988594055,2.285714328289032,86.4029,552.4,3.862937062,552.4,3.862937062,999,0,C,/players/fernando-gonzalez/sa3032413/stats/batting,30,NL,Fernando Gonzalez,692232,sa3032413,sa3032413
ATH,Athletics,142.857,531.07,600,120.779,83.9973,22.3936,1.11629,13.2721,63.3324,56.8916,51.2095,0.11,126.954,10.5,4.2,3.02,,8.2938,2.97724,0.227426,0.305687,0.348771,0.654457,0.291324,0.0853492,0.21159,0.403371,0.121344,3.96808,0.27214,,,60.3087,-10.5859,0.685714,-0.521653,-0.749,1.18995,-11.504631459712982,2.828571379184723,84.833,528.1,3.693006993,528.1,3.693006993,999,0,3B,/players/brett-harris/29788/stats/batting,10,AL,Brett Harris,695391,29788,29788
ARI,Diamondbacks,142.857,556.072,600,133.972,90.0968,26.6866,2.10361,15.0845,64.1192,63.9794,33.5242,0,135.588,2.74359,4.2,3.46,,7.4584,2.91817,0.240925,0.285378,0.377863,0.663241,0.288566,0.0558737,0.22598,0.247251,0.136938,4.17985,0.290252,,,58.9647,-11.9299,-2.23239,-0.537578,-0.773,1.18991,-12.872592210769653,4.196178197860718,82.9378,541,3.783216783,541,3.783216783,999,0,3B/SS,/players/jose-fernandez/sa3015204/stats/batting,15,NL,Jose Fernandez,699912,sa3015204,sa3015204
NYY,Yankees,142.857,517.033,600,121.607,86.7781,24.8985,0.797815,9.13218,65.4287,52.9698,59.9571,0.545,86.3255,15.7,4.2,3.11,,10.1922,7.54405,0.235201,0.330486,0.339431,0.669917,0.301901,0.0999285,0.143876,0.694547,0.104231,3.57378,0.264164,,,65.4611,-5.43356,-2.30337,-2.11973,-2.931,1.18803,-8.534271955490112,-0.16051077842712402,92.0986,553.6,3.871328671,553.6,3.871328671,999,0,2B/3B,/players/jorbit-vivas/23917/stats/batting,9,AL,Jorbit Vivas,678391,23917,23917
SFG,Giants,142.857,529.552,600,125.962,90.7101,25.5421,1.68107,8.02912,64.8415,52.1203,56.4619,0.132,100.953,5.81648,4.2,3.97,,15.7231,5.97467,0.237866,0.315824,0.337935,0.653759,0.292323,0.0941031,0.168256,0.559286,0.100069,4.79448,0.277641,,,60.7951,-10.0995,-0.822055,-0.311217,-0.464,1.18769,-10.733227014541626,2.035087764263153,85.5189,537.2,3.756643356,537.2,3.756643356,999,0,C,/players/onil-perez/sa3015610/stats/batting,30,NL,Onil Perez,692366,sa3015610,sa3015610
KCR,Royals,142.857,545.232,600,128.52,88.8475,25.6593,4.23513,9.77801,69.0149,54.7931,41.4485,0,121.282,5.49952,4.2,3.62,,11.6004,4.23101,0.235716,0.294222,0.352114,0.646335,0.284698,0.0690809,0.202137,0.341752,0.116397,5.37853,0.283819,,,57.0809,-13.8137,3.6,-0.309072,-0.461,1.18734,-14.444439440965652,5.742856979370117,80.2813,519.2,3.63076923,519.2,3.63076923,999,0,OF,/players/kyle-isbel/21614/stats/batting,7,AL,Kyle Isbel,664728,21614,21614
BOS,Red Sox,142.857,532.87,600,120.531,80.7553,23.779,0.0442119,15.9523,61.5859,62.0516,59.1907,0.229,137.413,1.64883,4.2,2.09,,1.15317,0.331538,0.226192,0.303341,0.360792,0.664132,0.293739,0.0986512,0.229021,0.430751,0.1346,1.93184,0.272549,,,61.4848,-9.40983,-0.798186,-0.838387,-1.181,1.18734,-10.760541200637817,2.0589569807052612,86.4915,549.5,3.842657342,549.5,3.842657342,999,0,C,/players/kleyver-salazar/sa3021241/stats/batting,3,AL,Kleyver Salazar,808307,sa3021241,sa3021241
BAL,Orioles,142.857,558.903,600,133.787,82.9465,29.1914,0.776764,20.8723,63.2124,74.6719,31.7469,0.364888,143.204,3.15,4.2,2,,11.6175,5.02669,0.239374,0.28208,0.406419,0.688499,0.296952,0.0529114,0.238673,0.22169,0.167045,3.90593,0.282975,,,63.0502,-7.84442,-2.09535,-0.510578,-0.742,1.18662,-8.756134390830994,0.04751014709472656,88.6989,592.4,4.142657342,592.4,4.142657342,999,0.05882353,3B/OF,/players/jeremiah-jackson/22239/stats/batting,2,AL,Jeremiah Jackson,669236,22239,22239
MIA,Marlins,142.857,532.53,600,119.654,80.7467,23.928,0.975771,14.0034,62.9985,59.1843,56.1995,0.0636,151.311,4.32,4.2,2.75,,16.265,4.78372,0.224689,0.301672,0.352174,0.653846,0.290063,0.0936659,0.252185,0.371418,0.127485,4.60136,0.284453,,,59.6941,-11.2005,-4.22811,0.361808,0.453,1.18578,-10.917211592197418,2.2004590034484863,83.9664,542.3,3.792307692,542.3,3.792307692,999,0,SS,/players/aiva-arquette/sa3026235/stats/batting,20,NL,Aiva Arquette,804109,sa3026235,sa3026235
DET,Tigers,142.857,548.146,600,129.215,85.4105,25.3448,0.606986,17.8528,62.2264,66.7108,40.144,0.242,139.739,5.15,4.2,2.36,,19.4371,6.34684,0.235731,0.291997,0.381891,0.673888,0.29418,0.0669067,0.232898,0.287279,0.14616,4.49594,0.282105,,,61.7,-9.19466,-2.03941,0.42701,0.537,1.18505,-8.827374160289764,0.10344815254211426,86.7949,576.1,4.028671328,576.1,4.028671328,999,0,OF,/players/jesus-pinto/sa3023973/stats/batting,6,AL,Jesus Pinto,821765,sa3023973,sa3023973
COL,Rockies,142.857,537.088,600,126.344,83.0518,26.0412,2.51452,14.7367,68.5925,62.3811,51.4121,0.431808,143.731,4.54,4.2,2.76,,23.4369,6.84933,0.235239,0.305231,0.375403,0.680634,0.298969,0.0856869,0.239552,0.357696,0.140164,5.67987,0.291541,,,64.0326,-6.86202,3.45609,0.967658,1.273,1.18431,-5.7587316036224365,-2.972482442855835,90.0842,594.2,4.155244755,594.2,4.155244755,741.8499755859375,0,OF,/players/zac-veen/27770/stats/batting,19,NL,Zac Veen,691728,27770,27770
MIA,Marlins,142.857,533.651,600,126.909,74.3985,24.6222,2.93509,24.9529,76.0012,76.2435,56.4038,1.53804,170.503,5.74535,4.2,0,,11.813,5.11441,0.237812,0.315096,0.435228,0.750324,0.324253,0.0940063,0.284172,0.330808,0.197416,5.01991,0.297772,,,76.3496,5.455,-6.68571,-0.623136,-0.903,1.18422,4.382281184196472,-13.114285469055176,107.453,696.6,4.871328671,696.6,4.871328671,999,0.20224719,DH/OF,/players/christopher-morel/21897/stats/batting,20,NL,Christopher Morel,666624,21897,21897
SDP,Padres,142.857,535.943,600,119.424,77.8875,25.1161,1.26079,15.1592,63.6122,61.8441,53.2002,0.0332,160.613,4.11721,4.2,2.54,,26.6369,8.12761,0.222829,0.295821,0.359252,0.655073,0.289229,0.088667,0.267689,0.331232,0.136423,5.18547,0.28615,,,59.2877,-11.6069,-0.616411,1.10662,1.464,1.17868,-10.312663793563843,1.526445984840393,83.3932,549.5,3.842657342,549.5,3.842657342,999,0,SS,/players/jorge-quintana/sa3024107/stats/batting,29,NL,Jorge Quintana,815894,sa3024107,sa3024107
MIA,Marlins,142.857,536.865,600,120.81,79.7899,23.2356,1.61412,16.1705,64.7596,61.8306,50.1516,0.134,158.765,6.42347,4.2,2.36,,7.10268,2.04202,0.225029,0.296809,0.364683,0.661492,0.291588,0.083586,0.264608,0.315886,0.139654,4.16312,0.285799,,,60.4371,-10.4575,-0.571429,-0.315059,-0.469,1.17619,-11.096239238977432,2.285714328289032,85.0141,544.8,3.809790209,544.8,3.809790209,999,0,C,/players/nestor-rios/sa3018918/stats/batting,20,NL,Nestor Rios,701980,sa3018918,sa3018918
MIL,Brewers,142.857,540.201,600,128.888,90.4599,24.9484,0.0695101,13.4097,60.6525,59.8531,45.6487,0.187,97.9507,6.96,4.2,2.99,,3.07025,1.32886,0.238592,0.304009,0.359504,0.663513,0.293136,0.0760812,0.163251,0.466038,0.120912,2.51218,0.266667,,,61.1912,-9.70341,-0.571429,-0.873399,-1.229,1.17559,-11.102122187614441,2.285714328289032,86.0775,539,3.769230769,539,3.769230769,999,0,C,/players/ramon-rodriguez/sa918698/stats/batting,23,NL,Ramón Rodríguez,670232,sa918698,sa918698
LAD,Dodgers,142.857,516.8,600,113.289,77.023,22.4558,0.448433,13.3613,63.8716,56.611,68.8801,0.337,160.971,7.86,4.2,2.26,,18.8606,5.38552,0.219212,0.317912,0.341961,0.659873,0.296426,0.1148,0.268285,0.427904,0.122749,4.44915,0.288251,,,62.7937,-8.10095,-3.41177,0.55379,0.713,1.17455,-7.557667076587677,-1.2689120769500732,88.3372,554.9,3.88041958,554.9,3.88041958,999,0,2B/SS,/players/elijah-hainline/sa3025157/stats/batting,22,NL,Elijah Hainline,809944,sa3025157,sa3025157
DET,Tigers,142.857,517.7,600,112.397,73.8361,24.6354,2.07119,11.8543,67.6164,56.0442,74.1677,0.225,156.105,1.31272,4.2,2.62,,8.05297,4.71989,0.217108,0.314502,0.34139,0.655892,0.293906,0.123613,0.260175,0.475114,0.124282,4.21397,0.284067,,,61.5663,-9.32835,-3.97714,-1.30654,-1.82,1.17045,-11.3180650472641,2.4514284133911133,86.6064,532.1,3.72097902,532.1,3.72097902,999,0,SS,/players/trei-cruz/sa3014420/stats/batting,6,AL,Trei Cruz,669360,sa3014420,sa3014420
